SKU,Model,MSE,RMSE,MAE,R2
0027892-S,SVR,27.961420158982566,5.287855913220647,3.811563854063864,0.06221109665287783
0027895-F,SVR,1.0797029352556924,1.0390875493699712,0.7068487046438463,0.2502062949613246
0027895-S,Lasso,12.80525183027794,3.5784426543229584,2.911352301528902,0.17827260982173643
0027902-S,Lasso,21.096917517006805,4.593138090348123,3.748809523809524,0.398834037319335
0027905-F,Linear Regression,1.5128823559857147,1.2299928276155576,1.0762589928057553,0.40903032969308006
0027905-S,Elastic Net,29.45209723552861,5.42697864704926,4.257181797263571,0.08661217434120139
0028406-S,Gradient Boosting,2.182750208265716,1.47741335051018,1.1468259961044154,0.6100583665994652
0028411-F,SVR,2.892841312909848,1.7008354749680663,1.0580644447299798,0.13214760612704557
0028412-F,Decision Tree,1.1064814814814814,1.0518942349311937,0.47222222222222227,0.10986964618249528
0028412-S,SVR,1.4833869524616252,1.21794373944843,0.6726676071173832,0.09169422113762815
0028415-F,SVR,0.05074364946496802,0.22526351117073537,0.10023010168085902,0.08344283153901522
0028419-S,SVR,3.3634955813776393,1.8339835281096828,1.1519827588328047,0.07568060359087792
0028420-F,Random Forest,1.5363769707678983,1.2395067449465123,0.7089960317460318,0.08955438769309731
0028432-S,CatBoost,148.59534672770147,12.189969102819804,9.071396781098056,0.17784931662302095
0028478-S,Random Forest,25.62208907288573,5.061826653776849,3.0083578282828287,0.29706202817871796
0028487-F,Decision Tree,0.8666666666666666,0.9309493362512627,0.7333333333333334,0.6717171717171717
0028495-F,SVR,0.16223544581168722,0.40278461466606097,0.31913505210455917,0.32401897578463656
