SKU,Model,MSE,RMSE,MAE,R2,Percent Change,Difference
0029189-S,Linear Regression,4.438865804863035,2.106861600785167,1.613408521303258,0.3785587873191751,,
0029205-S,Lasso,481.370720744124,21.940162277069057,16.219892512446865,0.3407911010164902,,
0029216-S,SVR,34.23684525903417,5.851225962055659,4.665663935625399,0.2360631066973249,,
0029331-S,Linear Regression,1.1277668875844284,1.061963694099016,0.7418465531673077,0.0094673963264478,,
0029445-F,Least Squares Regression,4.065615025321986,2.0163370316794724,1.7212628641200065,0.077707702588994,,
0029445-S,Ridge,108.9489937857828,10.43786346843945,8.674258168184252,0.2469317681614675,,
0029559-S,Exponential Smoothing w/ Trend & Seasonality,8.323304401984169,2.8850137611429463,2.095096567644644,0.1055553478464774,,
0029560-S,Elastic Net,19.797354992592545,4.449421871725869,2.487549120849418,0.0036471132376,,
0029653-F,SVR,1.184681231283209,1.0884306276852047,0.7814460976525874,0.1289108593505817,,
0029653-S,Exponential Smoothing w/ Trend & Seasonality,6.72555757154615,2.5933679977099566,1.846175547862229,0.0078170977432912,,
0029664-S,SVR,23.103641385219415,4.806624739379955,3.641440206665123,0.184520594381353,,
0029700-S,Exponential Smoothing w/ Trend & Seasonality,41.67749534550324,6.455810975044362,2.941057691828092,0.0225213488430497,,
0029703-F,SVR,0.0514844859812661,0.2269019303163068,0.1364817171459599,0.0187662671805743,,
0029703-S,Ridge,19.52493317747039,4.418702657734552,2.9499263117590537,0.3987189098469341,,
0029851-S,Least Squares Regression,0.8458854352548997,0.919720302730618,0.8695472873900292,0.0156969480670258,,
0029859-S,Ridge,0.3023204267038991,0.5498367273144811,0.4671822237578561,0.1882903611785722,,
0029860-S,Exponential Smoothing w/ Trend & Seasonality,2.658790062655677,1.6305796707476998,1.2858049506197358,0.3968485506012584,,
0030011-S,SVR,69.53527956531948,8.338781659530335,5.858674657957155,0.0946582045745022,,
0030014-F,Decision Tree,2.8,1.6733200530681511,0.8,0.1358024691358026,,
0030014-S,SVR,57.92226339836823,7.610667736694871,4.468872304334001,0.1362778738526949,,
0030015-S,Exponential Smoothing w/ Trend & Seasonality,6.367074780954325,2.5233063192871223,2.0203603362168985,0.0488211455281653,,
0030026-S,Gradient Boosting,55.08360964560795,7.421833307587011,5.6833410845481716,0.0248770912461219,,
0030029-S,Ridge,4.530320365612477,2.1284549244962827,1.0862019831260048,0.0333028512771356,,
0030030-S,Random Forest,2.6754917137720113,1.6356930377586167,0.8538049886621314,0.2645212119224203,,
0030042-F,Decision Tree,2.625,1.620185174601965,0.65,0.3979357798165138,,
0030051-S,Decision Tree,148.5,12.18605760695394,9.5,0.5577797998180164,,
0030065-F,Random Forest,1.1436941790438395,1.069436383822731,0.7545674603174602,0.2776668342881012,,
0030065-S,Elastic Net,26.61899722852104,5.15936015689165,3.8613756613756616,0.3011348452255269,,
0030075-S,Decision Tree,3.0,1.7320508075688772,1.0,0.5951417004048584,,
0030098-S,SVR,9.966259522649542,3.156938314672864,1.152194874435557,0.0184744409511814,,
0030099-S,Elastic Net,0.5879322876332038,0.7667674273423486,0.4584696506991719,0.0150877916571968,,
0030139-S,Linear Regression,2.4076572384227117,1.5516627334645603,1.1414319248826292,0.0062663117847659,,
0030376-F,Decision Tree,0.015625,0.125,0.03125,0.7333333333333334,,
0030377-S,Linear Regression,5.097537943172451,2.2577727837788397,1.6601447783724443,0.0410150190520056,,
0030379-S,CatBoost,0.3311468964035721,0.5754536440092912,0.4942631342152822,0.0973576533515535,,
0030672-S,Random Forest,30.314542383582136,5.505864362984448,3.109263605442177,0.1363880367467875,,
0030695-X,Ridge,232.2355612445297,15.23927692656478,10.301036054703689,0.1235070907135806,,
0030710-S,SVR,10.949177786282585,3.308954183164612,2.702770956688505,0.0611413864658609,,
0030715-F,Decision Tree,27.52893518518519,5.246802377180333,2.708333333333334,0.2311546418412204,,
0030715-S,Lasso,2.86827699829932,1.6935988303902787,1.2589285714285718,0.0646922831632652,,
0030721-S,Linear Regression,5.030006640392932,2.242767629602526,1.6865521552841438,0.1702701656243329,,
0030723-F,Decision Tree,18.08888888888889,4.253103442063088,2.533333333333333,0.0770975056689342,,
0030732-F,Decision Tree,13.69675925925926,3.7009133006947432,2.638888888888889,0.4760007084661707,,
0030733-S,Elastic Net,9.463545603426557,3.076287633402728,2.893990929705215,0.1368753195571871,,
0030737-F,SVR,2.8147477276328585,1.6777209921893623,1.0809099701909788,0.0952596589751526,,
0030737-S,Linear Regression,6.640504211936537,2.5769175795776893,1.7404735221017644,0.2052588044224887,,
0030744-F,SVR,0.5579670410667463,0.7469719145100078,0.5551248355640571,0.5100777200389544,,
0030744-S,Linear Regression,1.5828083437719334,1.2580971122182634,0.925037445240478,0.0140550342527463,,
0030775-F,SVR,0.978243885667066,0.9890621242707992,0.8245585926905044,0.0217561143329341,,
0030776-S,Ridge,3.026068427055946,1.7395598371587986,1.212776264002422,0.0074848453533705,,
0030778-S,Elastic Net,11.949261327049758,3.4567703607630285,2.1295553870479487,0.298155462960218,,
0030780-F,SVR,6.811035946295614,2.6097961503335108,0.7932451519151532,0.0513950707512668,,
0030780-S,Elastic Net,55.07393449594574,7.421181475745337,6.328169064566782,0.6868110180056667,,
0030784-S,Linear Regression,10.49374343131626,3.2394047958407826,2.7164974408984586,0.6004713068108027,,
0030786-S,SVR,2.822434060970484,1.6800101371630125,1.4951408380168123,0.3546263580097978,,
0030804-F,SVR,0.0899898769290533,0.2999831277406337,0.1795682670303766,0.0001124785660743,,
0030813-F,Decision Tree,3.1875,1.7853571071357126,1.0,0.3928571428571429,,
0030829-S,Second Degree Approximation,0.9833879025665538,0.9916591665318047,0.8358317832002051,0.0263486113202436,,
0030831-S,Random Forest,33.65357530622089,5.8011701669767355,3.134548869648869,0.1112612155047301,,
0030839-S,Ridge,0.8145548504183739,0.9025269250379038,0.7395652876354278,0.0771517301618424,,
0030840-S,SVR,0.7801194243126481,0.8832436947483113,0.7562402845785143,0.2684047504053632,,
0030844-S,SVR,1.822785901756203,1.3501058853868473,0.9650805934710472,0.1178616376686029,,
0030872-S,Ridge,2.478014759407628,1.574171134091725,1.1563919345040068,0.0779479964994872,,
0030957-F,Ridge,1.4734552624283803,1.213859655161329,0.9754219450654328,0.05277875986747,,
0030957-S,Gradient Boosting,3.1464227993198923,1.7738158865338567,1.0177161754244224,0.0128869649192494,,
0030990-F,Decision Tree,0.0555555555555555,0.2357022603955158,0.1111111111111111,0.4375,,
0030998-S,Random Forest,1.744736553911794,1.3208847617834776,0.7510989010989011,0.020147952530912,,
0031011-S,Elastic Net,5.08566231306756,2.255141306674054,1.846677132391418,0.1861013911852104,,
0031152-S,Second Degree Approximation,2.369161295901222,1.5392080093025835,1.1415278755180247,0.1707935464345723,,
0031348-S,Linear Regression,1.723657404693567,1.3128813368669567,0.7566363051910787,0.149025563425846,,
0031350-S,Ridge,1.9323212042480795,1.390079567596071,0.8417828449001453,0.2674372223740355,,
0031359-S,Second Degree Approximation,1.7032943301916086,1.305103187564726,0.8972800094381697,0.0648580147967639,,
0031365-S,Elastic Net,2.4080553354081684,1.5517910089339249,1.262147800358694,0.0076695046394912,,
0031369-S,Least Squares Regression,0.8191182414712926,0.9050515131589432,0.3927641948904246,0.0003133589976598,,
0031370-S,Ridge,21.861708217326104,4.675650566212803,4.038411651289896,0.5636966162055728,,
0031374-S,Lasso,13.387834821428577,3.6589390294767927,3.144132653061225,0.0079336011342152,,
0031391-S,Decision Tree,12.185185185185189,3.490728460534447,2.3611111111111107,0.2796934865900381,,
0031396-F,Random Forest,0.8048679626480221,0.8971443376893274,0.4479814814814815,0.1189958787231109,,
0031398-S,Random Forest,0.8764673773121167,0.9361983642968602,0.6587058201058202,0.461188087717961,,
0031452-S,Decision Tree,1.2857142857142858,1.1338934190276817,0.7142857142857143,0.6752577319587629,,
0031453-S,CatBoost,0.728575487034805,0.8535663342909003,0.4485595004477357,0.9045449228216432,,
0031456-S,Decision Tree,6.142857142857143,2.4784787961282104,1.8571428571428572,0.7921270718232044,,
0031471-S,Linear Regression,0.2984247230232366,0.5462826402360198,0.4864168808019076,0.0015529712977212,,
0031473-S,Decision Tree,10.571428571428571,3.251373336211726,2.0,0.576797385620915,,
0031513-F,Random Forest,0.139842930951561,0.3739557874288898,0.2588128787878788,0.1259816815527437,,
0031513-S,Ridge,25.488305391393233,5.048594397591594,2.7077793889304957,0.0289758359188152,,
0031519-S,Elastic Net,4.586414879355939,2.141591669613033,1.7796821612480684,0.0923839407363541,,
0031534-S,CatBoost,9.886685654379637,3.144310044251303,1.7776485329222025,0.0779256902651116,,
0031535-F,Decision Tree,0.15,0.3872983346207417,0.2,0.0625000000000003,,
0031535-S,Elastic Net,12.69442003443988,3.562922962181456,2.419153216398526,0.0314883897430063,,
0031537-F,SVR,0.200079162750065,0.4473020933888696,0.3164086846854141,0.0196121025246813,,
0031540-F,SVR,0.5143425908557185,0.7171768197981014,0.613951592855046,0.3142098788590419,,
0031557-F,Linear Regression,1.4596418458191964,1.208156383014714,0.9586195616617595,0.1915829777001373,,
0031557-S,SVR,6.256882097345164,2.501376040771392,1.6602034598698658,0.2348675293405697,,
0031568-S,Decision Tree,3.0535714285714284,1.7474471175321524,1.0714285714285714,0.0220588235294121,,
0031570-S,Ridge,2.3763601889508306,1.541544741144684,1.12491027257736,0.7533139607293057,,
0031582-S,Linear Regression,11.787212753304797,3.4332510472298403,2.0983015388729935,0.2743229429346344,,
0031590-S,SVR,7.880752721225144,2.807267839238918,1.942491944246434,0.0956513270725244,,
0031603-S,Random Forest,0.2523797382279631,0.5023741018682822,0.3426360544217686,0.322377689141359,,
0031618-S,Linear Regression,1.5160170699717246,1.2312664496248262,0.9269191223157062,0.3923530762485521,,
0031619-S,Elastic Net,1.6756086230788612,1.2944530208079632,0.9892857142857144,0.0232851290343426,,
0032074-S,Ridge,19.835856004076323,4.453746288696329,4.059790790676599,0.050127589347921,,
0032179-S,Lasso,9.713740241918398,3.11668738277011,2.460303921784397,0.5769276898119164,,
0032185-F,SVR,0.9819494523116952,0.9909336265924652,0.7985071249880491,0.1089717932727212,,
0032193-S,Linear Regression,2.6067036603205076,1.614528928300917,1.0976613759494709,0.1854051061498414,,
0032204-F,XGBoost,1.00299645503521e-06,0.0010014971068531,0.0008577062059581,0.9999954865159524,,
0032254-F,Linear Regression,16.347895408163264,4.043253072485479,3.455357142857143,0.038359093637455,,
0032267-S,SVR,3.337680218686528,1.8269319140806883,1.3621062920535465,0.5495708206900773,,
0032282-S,XGBoost,11.975656806873292,3.4605861941112366,2.3539431067416445,0.5960992645236665,,
0032286-S,Gradient Boosting,11.05190333280453,3.324440303690913,2.169955777260934,0.6388266884704402,,
0032290-S,SVR,2.6236465961958944,1.6197674512706737,1.283439256748708,0.0761807759873611,,
0032309-S,SVR,4.833301052655889,2.198476984791037,1.3008302648873342,0.0429106826423982,,
0032326-F,CatBoost,0.3978576758181542,0.6307596022401515,0.4942931680176239,0.8508033715681922,,
0032365-S,CatBoost,3.126569566988084,1.7682108378211248,0.9240097263234776,0.0259907891002854,,
0032366-S,Random Forest,15.920604834790243,3.9900632620035297,3.14161792929293,0.6106479619762718,,
0032372-F,Linear Regression,16.743181364709677,4.091843272256365,2.846150037137906,0.0504445753810484,,
0032378-S,SVR,2.871800097057587,1.6946386331774652,1.2696160238580223,0.0459135890174128,,
0032437-S,Elastic Net,3.2876221953927947,1.8131801331894175,1.2115575207745672,0.0218166355257355,,
0032447-S,Second Degree Approximation,7.409278591931076,2.721999006599943,1.6802220931527443,0.0018269173448365,,
0032453-S,Exponential Smoothing w/ Trend & Seasonality,3.382139012871757,1.8390592738875375,1.5000461741783724,0.2457947845860891,,
0032456-S,CatBoost,13.377491908262538,3.657525380398958,2.4940882028304956,0.6591721806812092,,
0032464-S,Random Forest,25.54412373387025,5.054119481558608,2.1982388167388165,0.2303088893749076,,
0032465-S,SVR,1.280181796069501,1.1314511903168871,0.8015984046079876,0.1548799861884936,,
0032511-S,Gradient Boosting,1.6042667433884417,1.2665965195706332,0.6074733346927945,0.3724049082577625,,
0032512-S,Random Forest,2.8628749999999954,1.6920032505878928,1.4824999999999986,0.9012801724137932,,
0032513-S,SVR,13.214501237796537,3.63517554428896,2.4893543846119277,0.1922676505014341,,
0032525-F,Second Degree Approximation,1.36936766128989,1.170199838185722,0.7388421372249176,0.2143866803755213,,
0032525-S,Ridge,6.572729664009363,2.563733539978241,1.8907612425197835,0.0128314067848007,,
0032526-F,Random Forest,2.365987866236772,1.5381767994079134,1.050656746031746,0.4709592348787341,,
0032535-S,Exponential Smoothing w/ Trend & Seasonality,1.9437206546918857,1.3941738251351177,1.14985080505875,0.0638937315196267,,
0032540-S,Elastic Net,0.7857539745898777,0.8864276476903672,0.7576537479056225,0.0434299439775401,,
0032550-S,SVR,1.6127783524210244,1.2699521063493002,0.8180047651898251,0.1839534683857691,,
0032568-F,Random Forest,3.6985,1.9231484602078956,1.71,0.075375,,
0032568-S,Ridge,7.219470993592623,2.6869073288062286,2.2425806713644576,0.2809291839051173,,
0032577-S,Linear Regression,12.22122421988753,3.4958867573031496,2.024514523095182,0.0407048670012193,,
0032623-S,Ridge,7.552889403677341,2.7482520633445073,2.0054920832204632,0.3761379897843605,,
0032625-S,SVR,3.6355889481638206,1.9067220427119995,1.1401110550520688,0.0968625680100013,,
0032632-S,Decision Tree,0.1591880341880342,0.3989837517844983,0.3333333333333333,0.1032407407407405,,
0032635-S,Ridge,8.743957604577705,2.9570183639229746,1.409494222970388,0.0960887708347937,,
0032636-S,Exponential Smoothing w/ Trend & Seasonality,2.447895871933332,1.5645753008191494,1.22221533413801,0.0098398720269667,,
0032647-S,SVR,25.16064514247447,5.0160387899690795,3.423297643153042,0.0652982471711532,,
0032648-S,Ridge,1.042440982739916,1.0209999915474612,0.7685086846736551,0.5135275413880391,,
0032687-F,Ridge,1.5486273732302562,1.2444385775241205,0.7992013438641994,0.1070977307501225,,
0032689-S,Elastic Net,76.53261332177603,8.748292023119486,7.948634804970872,0.1270721478661486,,
0032690-S,Elastic Net,7.9638172398589075,2.8220236072469183,2.369047619047619,0.1075424934177553,,
0032798-S,Elastic Net,7.806264172335601,2.793969250427714,2.28061224489796,0.1796097706285375,,
0032815-S,Lasso,161.4872236394558,12.707762338014344,10.24404761904762,0.3300644347135194,,
0032818-S,Elastic Net,16.448692995716804,4.055698829513455,2.867460317460318,0.0397104504316863,,
0032820-S,Ridge,7.08528487709249,2.6618198430946616,1.7369568335006451,0.0122744130447274,,
0032822-S,Lasso,111.84005102040814,10.575445665332886,8.98333333333333,0.3371612190603774,,
0032823-S,Elastic Net,27.14953388762913,5.210521460240724,3.9886621315192743,0.2266663795995773,,
0032830-S,CatBoost,2.9332119980264713,1.712662254510933,0.9857114839934172,0.184525458704697,,
0032833-S,Lasso,119.23639455782312,10.919541865747991,9.357142857142856,0.3573162903528601,,
0032856-S,Decision Tree,275.0625,16.585008290621985,9.375,0.3708363116511793,,
0032922-F,Linear Regression,1.1794362932551694,1.086018551064009,0.8505630235729593,0.0023565188631089,,
0032922-S,Random Forest,48.97500526870205,6.998214434318375,4.845201247165534,0.4449140673876364,,
0032923-S,Decision Tree,1.171875,1.0825317547305484,0.5208333333333334,0.5695153061224489,,
0032925-S,Least Squares Regression,13.12560881315759,3.622928209771426,3.1886200716845874,0.0007760208028526,,
0032932-F,Random Forest,0.1261345061728395,0.3551542005563773,0.1390555555555555,0.327282633744856,,
0032932-S,Random Forest,5.5688041230747345,2.359831375983194,1.706715986394558,0.0459041887039786,,
0032947-F,Exponential Smoothing w/ Trend & Seasonality,0.583352166041681,0.7637749446281156,0.6666811442973147,0.5333182671666552,,
0032947-S,Second Degree Approximation,0.335993019049881,0.5796490481747391,0.394081747532062,0.0170497681971876,,
0032950-S,Ridge,39.63801717911659,6.295873027556749,3.765820545915195,0.1714461291990676,,
0032952-S,SVR,586.4166778212094,24.21604174552913,20.073796766342085,0.1388382903236468,,
0032955-S,Linear Regression,90.51164069859144,9.513760597082072,8.340918759434608,0.5419451381650231,,
0033017-S,Ridge,10.963955900255646,3.311186479233033,1.6243942845759218,0.1950875121011273,,
0033110-F,Linear Regression,15.831304283155898,3.978857157923102,3.0170484026387965,0.1288480659404703,,
0033110-S,Decision Tree,127.236,11.279893616519615,6.3,0.2882300290892817,,
0033189-S,Linear Regression,22.94141050073371,4.7897192507216655,3.65972079391197,0.0139697152421114,,
0033245-S,Exponential Smoothing w/ Trend & Seasonality,0.3011148120080761,0.5487392932969865,0.4938394268789379,0.3581500059827851,,
0033247-F,XGBoost,0.9997317571172216,0.9998658695631236,0.6666547746087114,0.4463024114427695,,
0033249-S,Elastic Net,1.547194434742155,1.243862707352445,1.0277875004861354,0.2927111155464436,,
0033251-S,SVR,1.4844180367397537,1.2183669548784362,0.928091854398036,0.1467861137800834,,
0033457-S,SVR,11.639445924988546,3.4116632197490633,1.4076003549818723,0.0918266714579,,
0033633-S,Decision Tree,1.6978571428571427,1.3030184737205923,0.8928571428571429,0.229675925925926,,
0033773-S,SVR,2.1651948311649885,1.4714601017917504,0.963214266473667,0.4856021976868633,,
0034286-F,SVR,0.098660998140866,0.3141034831721324,0.1845715999030391,0.0010573938237311,,
0034298-F,SVR,0.104017744086597,0.3225178197969796,0.1930420928028298,0.0489806254939703,,
0034298-S,SVR,4.08129773933771,2.0202222004863004,1.5556632160895931,0.2607230142816421,,
0034299-S,Ridge,22.64474740988083,4.758649746501714,3.1423352507821165,0.1881663213474845,,
0034303-F,Random Forest,3.12025783824641,1.7664251578389645,1.3102619047619048,0.1800782322856148,,
0034303-S,Linear Regression,49.58290667786199,7.0415130957672725,5.015218882942225,0.3371269160713637,,
0034304-S,Elastic Net,9.031232678256488,3.0052009380832567,2.6425925925925915,0.2377991925702516,,
0034309-F,Linear Regression,3.9741118620053073,1.9935174596690413,1.2044887616414912,0.0967927586351574,,
0034309-S,Linear Regression,10.766976214369397,3.281307089312031,2.0976629461734793,0.1911355546123412,,
0034311-F,SVR,1.439470378094819,1.1997793039116895,0.6520399612166381,0.000367792989709,,
0034311-S,Elastic Net,108.06359848306406,10.395364278516846,9.080468249922912,0.3362852437114392,,
0034555-S,Linear Regression,3.4416533950708907,1.8551693709930883,0.9617173004140956,0.0042612786311903,,
0034565-S,Linear Regression,3.678077523094859,1.917831463683621,1.0656842947373872,0.2871615809598267,,
0034567-F,Linear Regression,2.2979011021301687,1.5158829447322668,1.0595678293671111,0.1023823819804031,,
0034567-S,Least Squares Regression,1.0958042824973129,1.046806707323426,0.8823529411764707,0.0137761457524183,,
0034568-S,Elastic Net,11.877708710015463,3.446405186569836,2.647010889695533,0.2156230097159598,,
0034580-F,Linear Regression,2.2723274469061225,1.507424109833103,0.9729058945191312,0.3956575939079459,,
0034580-S,Exponential Smoothing w/ Trend & Seasonality,9.128706307438652,3.021374903489908,1.6075677601678071,0.0049925620047118,,
0035006-S,Linear Regression,7.770900461516758,2.7876334876587987,1.793489187609585,0.0088137166432706,,
0035320-F,Linear Regression,0.5274129050706127,0.7262319912194812,0.5432925114262275,0.0001651088708765,,
0035322-F,SVR,0.4503151115575204,0.6710552224351737,0.565217817134066,0.0703171890425383,,
0035344-F,Linear Regression,2.0408163265306087,1.4285714285714273,1.1428571428571423,0.4897959183673478,,
0035351-F,Exponential Smoothing w/ Trend & Seasonality,0.7765961520933854,0.881246930260404,0.6263389233770962,0.1352625668408008,,
0035352-F,Exponential Smoothing w/ Trend & Seasonality,0.2996934877454367,0.5474426798719997,0.4749966849547168,0.0370504328179411,,
0035354-F,Gradient Boosting,1.3160667374951836e-07,0.0003627763412207,0.0003506049825773,0.999999407769968,,
0035382-F,SVR,0.0504229861465503,0.224550631587957,0.1524196741129247,0.1896305797875831,,
0035384-F,Gradient Boosting,8.818848885674953e-09,9.39087263553018e-05,9.296489610577384e-05,0.9999999647246044,,
0035387-F,Second Degree Approximation,0.1076429536302441,0.3280898560306979,0.1696373686521469,0.1209158786863401,,
0035389-F,Exponential Smoothing w/ Trend & Seasonality,1.6596511140359729,1.2882744715455523,0.9660099360567708,0.010188600441058,,
0035393-F,SVR,0.0491480881970457,0.2216936810038702,0.1423590753096851,0.2101200111189073,,
0035397-F,XGBoost,1.8401845441976733e-07,0.0004289737222951,0.000407893146621,0.99999884988466,,
0035407-F,SVR,0.2772799295097794,0.5265737645475508,0.3375359503975946,0.366217303977647,,
0035415-F,SVR,0.19847578537228,0.4455062124957182,0.235626946380847,0.2025526480578034,,
0035429-F,SVR,0.0890532889800225,0.2984179769719354,0.1511015835409536,0.2293465376728815,,
0035430-F,SVR,0.0750469126929995,0.2739469158304206,0.1661058948009537,0.0175676883825511,,
0035433-F,Second Degree Approximation,0.7006974692714296,0.8370767403717712,0.6702799196574383,0.001913488537789,,
0035436-F,SVR,0.018818321539793,0.1371798875192462,0.1149752987380934,0.921590326917529,,
0035439-F,SVR,0.0490860496885142,0.2215537173881634,0.1273058668105734,0.2111170585774503,,
0035449-F,Second Degree Approximation,1.1329085972352737,1.064381791104711,0.610586358399723,0.0231207305276682,,
0035467-F,Decision Tree,0.2037037037037037,0.45133546692422,0.2777777777777777,0.6333333333333333,,
0035478-F,Second Degree Approximation,2.140779618256785,1.4631403276025117,1.0807903234313738,0.0111555251676758,,
0035490-F,Exponential Smoothing w/ Trend & Seasonality,0.2450095971320675,0.4949844413030247,0.3488985227206447,0.1981504093859607,,
0035491-F,Least Squares Regression,1.0234352232153496,1.011649753232486,0.7528707266079218,0.0094903067540451,,
0035494-F,SVR,0.9828380624518857,0.9913818953621684,0.7968835291585398,0.1081654618492149,,
0035518-F,Linear Regression,0.1370510396975418,0.3702040514331816,0.282608695652172,0.4517958412098328,,
0035532-F,Second Degree Approximation,0.3481803189177538,0.5900680629535493,0.3720286449614201,0.0041628378572576,,
0035546-F,SVR,0.0621826302840622,0.2493644527274532,0.1681894154600702,0.0006362990061424,,
0035548-F,SVR,0.127676460090037,0.3573184295415463,0.2564458168628225,0.0807294873517335,,
0035549-F,XGBoost,8.688825421860463,2.9476813636925656,1.782652984062831,0.2020466449311818,,
0035552-F,Second Degree Approximation,6.779272006570467,2.603703517409474,1.8065011395930448,0.0233565110360085,,
0035554-F,Exponential Smoothing w/ Trend & Seasonality,0.6381221580537153,0.7988254866075039,0.6495932296900873,0.0401579205942034,,
0035558-F,Random Forest,0.8951455645313683,0.94612132653871,0.6842579365079366,0.7421980774149659,,
0035562-F,SVR,1.4656591638697545,1.210644111153131,1.0468694405931902,0.0044579264280911,,
0035579-F,Random Forest,2.0610999999999993,1.4356531614564847,1.1966666666666663,0.7423625,,
0035581-F,Least Squares Regression,0.6111843431931311,0.7817827979644545,0.6579552329098608,0.0450244637607324,,
0035582-F,Decision Tree,0.0317460317460317,0.1781741612749496,0.0952380952380952,0.7407407407407407,,
0035610-F,Linear Regression,0.9470555728738528,0.9731678030400784,0.7354124748490941,0.2251363494668478,,
0035649-F,SVR,0.03544927494966,0.1882797783875369,0.1403925683399695,0.8522946877097499,,
0035702-S,Exponential Smoothing w/ Trend & Seasonality,3.6029658026952185,1.898147992832808,1.3714532858685755,0.1128375661705242,,
0035707-S,Ridge,18.371959752443654,4.28625241352439,2.875340333880417,0.3817393143434308,,
0035721-S,Elastic Net,16.974966143864954,4.120068706206846,2.625,0.0839500649235871,,
0035769-F,SVR,1.0131677535106791,1.0065623445721974,0.7802005623988322,0.2401241848669906,,
0035769-S,SVR,19.2933753055225,4.392422487138789,3.8292811847485857,0.3307108474032436,,
0035770-S,Elastic Net,6.111042582295805,2.472052301691007,1.8768180601409832,0.1173438864185868,,
0035896-S,Linear Regression,8.485530766331632,2.912993437399342,2.391228612657184,0.0052846709324164,,
0035950-S,Second Degree Approximation,3.688957288514223,1.9206658450949303,1.5000602070712166,0.0002572040997828,,
0035996-F,Elastic Net,1.578453524662477,1.2563652035385555,0.9026073004412356,0.0375283386204409,,
0035996-S,Elastic Net,1.2358434114386498,1.1116849425258264,0.9421768707482994,0.0824798915076689,,
0036003-S,Random Forest,2.0169465251795167,1.4201924254056268,1.113625,0.0691016037632999,,
0036007-F,SVR,0.7091895071232166,0.8421339009464093,0.7577186112793145,0.1196268187435931,,
0036018-S,SVR,10.960889822120174,3.3107234590222383,2.5900912433062064,0.0831969479639263,,
0036023-S,Elastic Net,68.26839569160998,8.26246910382181,4.334126984126985,0.0508904454638997,,
0036027-S,SVR,6.764952836503414,2.600952294161393,2.093867301563911,0.1041008405711693,,
0036029-F,SVR,0.077034104681931,0.2775501840783591,0.2383130588266828,0.6790245638252874,,
0036029-S,SVR,10.14666303918001,3.185382714711061,2.6919588637391993,0.3048114543801759,,
0036031-F,Linear Regression,0.4918393895666622,0.7013126189985905,0.6190476190476188,0.6659204146339653,,
0036031-S,Lasso,60.05847897292897,7.749740574556607,5.079869968085232,0.3833056434045432,,
0036032-S,SVR,1.4973303340782511,1.2236544994720735,0.8316828220938417,0.1160338991586228,,
0036036-F,Linear Regression,0.2387329931972789,0.4886031039578841,0.3988095238095239,0.7903807864609258,,
0036036-S,Second Degree Approximation,1.8803487252258009,1.371258081188877,0.8352137979131654,0.0238515726057046,,
0036064-S,Linear Regression,22.962290802891022,4.791898454985354,3.5377007022518208,0.5143926416307034,,
0036067-S,SVR,0.5302206745698718,0.7281625330720276,0.528078865659069,0.2139711052429095,,
0036117-S,Second Degree Approximation,0.4071282147669052,0.6380659956202848,0.5464896986167554,0.0147497202640891,,
0036141-S,Exponential Smoothing w/ Trend & Seasonality,3.223924462641668,1.795529020272763,1.0334315827195002,0.0191785814999183,,
0036517-F,Ridge,4.5771513402279345,2.1394278067342993,1.424776571728979,0.0395096928537238,,
0036691-F,Decision Tree,0.5555555555555556,0.7453559924999299,0.3333333333333333,0.3918918918918919,,
0036938-S,Lasso,90.42033190648064,9.50896061125929,5.147569616483503,0.3789711415022664,,
0036953-S,Linear Regression,3.4647379268842724,1.8613806507225417,1.2992552737063288,0.34004991868871,,
0036991-S,Exponential Smoothing w/ Trend & Seasonality,3.8209006053583368,1.9547124098849775,1.5871615880831578,0.0717432455784253,,
0037002-S,Linear Regression,3.62505861730056,1.9039586700610285,1.4094316646018694,0.5421263779343837,,
0037092-S,Linear Regression,19.168664777767138,4.378203373276205,3.6677547615040975,0.7589295767642026,,
0037099-S,Lasso,10.68447662308236,3.268711768125535,2.877598261526832,0.0957869524507153,,
0037103-S,Linear Regression,1.3919553622967191,1.1798115791501282,0.9524999450150532,0.0012446268559958,,
0037119-S,Ridge,5.0782178781721665,2.253490154886896,1.2463787530213457,0.3382109680041592,,
0037175-S,Lasso,2.0427454559813314,1.429246464393504,1.2640748266794166,0.0162028573200275,,
0037522-S,SVR,15.2100647754558,3.9000083045367737,2.380697816024639,0.1376416847007995,,
0037598-S,Linear Regression,31.414913504850556,5.6049008470133135,4.697731881737644,0.5363796708257003,,
0037601-S,SVR,0.6411755566267346,0.8007343858151308,0.611361910466632,0.219438452802236,,
0037602-S,Linear Regression,4.325941416471835,2.079889760653635,1.576815638198924,0.177924984200876,,
0037620-F,SVR,6.217132637448867,2.4934178625831787,2.0582385850250757,0.2180314539854684,,
0037620-S,Linear Regression,0.2863020984361045,0.5350720497616228,0.2731868066909259,0.0077276639011969,,
0037628-S,Decision Tree,1.1997863247863247,1.0953475817229543,0.7692307692307693,0.0435665618448637,,
0037721-S,Second Degree Approximation,14.414697949817846,3.796669323211839,3.153069437267542,0.0016049370822887,,
0038074-X,Linear Regression,0.1454239151006573,0.3813448768512006,0.3086010281680061,0.0224281262678029,,
0038080-X,Random Forest,0.4485854486276454,0.6697652190339877,0.4368585317460318,0.1692862062451012,,
0038083-S,Elastic Net,12.189301158760154,3.491317968727591,2.7045641584051165,0.0623614493261419,,
