Sku,Created,Quantity
85809BU-X,2023-12-22 13:19:58,2
85809BU-X,2023-12-22 13:23:14,1
85809BU-X,2023-12-22 13:28:29,1
85809BU-X,2023-12-16 11:32:26,1
85809BU-X,2023-12-15 11:47:34,1
85809BU-X,2023-12-15 13:28:34,3
85809BU-X,2023-12-11 16:11:09,1
85809BU-X,2023-12-12 11:08:50,1
85809BU-X,2023-12-12 14:27:57,1
85809BU-X,2023-12-13 11:50:26,1
85809BU-X,2023-12-08 15:37:21,1
85809BU-X,2023-12-08 16:07:16,1
85809BU-X,2023-12-09 10:51:28,1
85809BU-X,2023-12-06 09:38:52,1
85809BU-X,2023-12-07 14:06:34,1
85809BU-X,2023-12-08 08:22:29,1
85809BU-X,2023-12-02 09:18:46,1
85809BU-X,2023-12-05 07:44:28,1
85809BU-X,2023-11-29 07:26:51,1
85809BU-X,2023-11-29 08:00:31,1
85809BU-X,2023-11-29 08:59:02,1
85809BU-X,2023-11-29 09:05:50,1
85809BU-X,2023-11-29 09:42:50,1
85809BU-X,2023-11-29 10:43:33,1
85809BU-X,2023-11-29 10:58:43,3
85809BU-X,2023-11-29 12:58:11,1
85809BU-X,2023-12-01 09:14:27,1
85809BU-X,2023-12-01 09:43:27,1
85809BU-X,2023-12-01 09:52:05,1
85809BU-X,2023-12-01 11:26:07,3
85809BU-X,2023-12-01 14:14:31,1
85809BU-X,2023-12-01 14:30:59,1
85809BU-X,2023-11-24 07:27:17,4
85809BU-X,2023-11-24 15:48:54,1
85809BU-X,2023-11-24 16:08:02,1
85809BU-X,2023-11-24 16:13:30,1
85809BU-X,2023-11-25 08:33:16,1
85809BU-X,2023-11-25 10:45:18,1
85809BU-X,2023-11-25 11:33:46,1
85809BU-X,2023-11-25 12:12:56,1
85809BU-X,2023-11-25 12:31:28,2
85809BU-X,2023-11-27 08:32:08,1
85809BU-X,2023-11-27 09:05:42,1
85809BU-X,2023-11-27 11:29:31,1
85809BU-X,2023-11-27 11:42:18,1
85809BU-X,2023-11-27 12:17:51,1
85809BU-X,2023-11-27 12:40:24,1
85809BU-X,2023-11-27 13:07:59,1
85809BU-X,2023-11-27 13:59:27,1
85809BU-X,2023-11-28 14:24:24,1
85809BU-X,2023-11-28 14:52:43,1
85809BU-X,2023-11-20 09:32:00,1
85809BU-X,2023-11-20 10:32:37,1
85809BU-X,2023-11-20 10:45:30,1
85809BU-X,2023-11-20 11:10:11,3
85809BU-X,2023-11-20 11:15:43,6
85809BU-X,2023-11-20 11:16:05,2
85809BU-X,2023-11-20 11:17:15,1
85809BU-X,2023-11-20 11:19:42,1
85809BU-X,2023-11-20 11:22:02,2
85809BU-X,2023-11-20 11:44:44,1
85809BU-X,2023-11-20 11:47:42,1
85809BU-X,2023-11-20 11:51:16,3
85809BU-X,2023-11-20 11:51:44,1
85809BU-X,2023-11-20 11:56:20,1
85809BU-X,2023-11-20 11:58:28,1
85809BU-X,2023-11-20 12:01:30,1
85809BU-X,2023-11-20 12:02:24,1
85809BU-X,2023-11-20 12:03:41,2
85809BU-X,2023-11-20 13:00:43,1
85809BU-X,2023-11-20 14:10:46,1
85809BU-X,2023-11-20 14:17:17,1
85809BU-X,2023-11-20 14:23:46,1
85809BU-X,2023-11-20 14:24:33,1
85809BU-X,2023-11-20 14:31:27,2
85809BU-X,2023-11-20 14:34:28,1
85809BU-X,2023-11-20 14:36:13,1
85809BU-X,2023-11-20 14:36:36,1
85809BU-X,2023-11-20 14:39:04,1
85809BU-X,2023-11-20 14:40:00,2
85809BU-X,2023-11-20 14:44:09,1
85809BU-X,2023-11-20 14:55:24,1
85809BU-X,2023-11-20 15:22:05,1
85809BU-X,2023-11-20 15:40:05,1
85809BU-X,2023-11-20 15:52:37,1
85809BU-X,2023-11-21 08:25:10,1
85809BU-X,2023-11-21 08:26:34,1
85809BU-X,2023-11-21 11:22:46,1
85809BU-X,2023-11-21 14:39:42,1
85809BU-X,2023-11-22 08:08:06,1
85809BU-X,2023-11-22 12:17:45,1
85809BU-X,2023-11-22 14:07:58,1
85809BU-X,2023-11-22 15:58:24,1
85809BU-X,2023-11-13 15:11:17,1
85809BU-X,2023-11-13 15:19:27,1
85809BU-X,2023-11-14 09:33:47,1
85809BU-X,2023-11-14 12:06:54,2
85809BU-X,2023-11-14 14:04:05,3
85809BU-X,2023-11-14 14:24:40,1
85809BU-X,2023-11-14 14:49:22,1
85809BU-X,2023-11-15 08:29:29,1
85809BU-X,2023-11-15 08:54:00,1
85809BU-X,2023-11-15 09:42:11,2
85809BU-X,2023-11-15 14:01:55,1
85809BU-X,2023-11-15 14:32:51,3
85809BU-X,2023-11-15 14:44:58,1
85809BU-X,2023-11-15 15:03:42,1
85809BU-X,2023-11-15 15:41:29,1
85809BU-X,2023-11-16 11:17:39,2
85809BU-X,2023-11-16 11:20:06,1
85809BU-X,2023-11-16 11:40:21,1
85809BU-X,2023-11-16 12:07:06,1
85809BU-X,2023-11-16 14:59:13,1
85809BU-X,2023-11-16 15:29:23,1
85809BU-X,2023-11-17 07:29:02,1
85809BU-X,2023-11-17 09:31:46,2
85809BU-X,2023-11-17 09:38:32,4
85809BU-X,2023-11-17 11:52:29,1
