Sku,Created,Quantity
86809NP-X,2024-01-04 19:39:00,1
86809NP-X,2024-01-04 19:45:42,1
86809NP-X,2024-01-05 08:40:48,1
86809NP-X,2024-01-10 11:33:10,1
86809NP-X,2023-12-22 11:00:15,1
86809NP-X,2023-12-20 13:27:24,1
86809NP-X,2023-12-20 13:55:26,1
86809NP-X,2023-12-21 12:31:49,1
86809NP-X,2023-12-18 18:20:52,1
86809NP-X,2023-12-19 07:47:20,1
86809NP-X,2023-12-19 08:10:21,1
86809NP-X,2023-12-19 08:30:40,1
86809NP-X,2023-12-19 09:12:43,3
86809NP-X,2023-12-19 09:48:27,1
86809NP-X,2023-12-19 09:49:50,1
86809NP-X,2023-12-19 10:35:27,1
86809NP-X,2023-12-19 11:23:11,1
86809NP-X,2023-12-19 12:18:11,1
86809NP-X,2023-12-19 12:18:13,1
86809NP-X,2023-12-19 12:34:07,1
86809NP-X,2023-12-19 12:39:18,1
86809NP-X,2023-12-19 12:57:51,1
86809NP-X,2023-12-19 15:26:38,1
86809NP-X,2023-12-20 10:42:28,1
86809NP-X,2023-12-20 11:04:35,1
86809NP-X,2023-12-18 07:59:31,2
86809NP-X,2023-12-18 08:02:33,1
86809NP-X,2023-12-18 08:11:12,2
86809NP-X,2023-12-18 08:16:12,3
86809NP-X,2023-12-18 08:25:29,1
86809NP-X,2023-12-18 08:25:32,1
86809NP-X,2023-12-18 08:34:44,2
86809NP-X,2023-12-18 08:35:26,1
86809NP-X,2023-12-18 08:35:30,1
86809NP-X,2023-12-18 08:35:30,1
86809NP-X,2023-12-18 08:35:32,1
86809NP-X,2023-12-18 08:46:21,1
86809NP-X,2023-12-18 11:48:32,1
86809NP-X,2023-12-18 11:50:58,1
86809NP-X,2023-12-18 11:51:37,1
86809NP-X,2023-12-18 11:53:42,1
86809NP-X,2023-12-18 11:55:11,1
86809NP-X,2023-12-18 12:02:30,1
86809NP-X,2023-12-18 12:02:32,1
86809NP-X,2023-12-18 12:04:01,1
86809NP-X,2023-12-18 12:09:17,1
86809NP-X,2023-12-18 12:09:48,1
86809NP-X,2023-12-18 12:09:50,1
86809NP-X,2023-12-18 12:09:52,1
86809NP-X,2023-12-18 12:11:36,1
