Sku,Created,Quantity
0050192-A,2024-01-12 12:38:36,1
0050192-A,2024-01-25 14:56:49,1
0050192-A,2024-01-31 14:30:38,1
0050192-A,2024-02-21 14:32:02,1
0050192-A,2024-02-21 14:32:19,1
0050192-A,2024-02-26 11:04:29,1
0050192-A,2024-02-26 12:51:23,1
0050192-A,2024-02-27 12:00:05,1
0050192-A,2024-05-10 13:42:16,1
0050192-A,2024-05-14 10:09:21,1
0050192-A,2024-05-14 10:10:07,1
0050192-A,2024-05-08 07:25:44,1
0050192-A,2024-05-08 08:01:25,1
0050192-A,2024-05-09 08:05:55,1
0050192-A,2024-05-09 09:40:15,1
0050192-A,2024-05-09 09:51:24,1
0050192-A,2024-05-09 09:51:40,1
0050192-A,2024-05-09 11:18:09,1
0050192-A,2024-05-06 07:16:42,1
0050192-A,2024-05-06 10:29:25,1
0050192-A,2024-05-07 10:36:21,1
0050192-A,2024-05-08 07:01:32,1
0050192-A,2024-04-30 07:39:44,1
0050192-A,2024-04-30 07:39:47,1
0050192-A,2024-05-01 11:20:45,1
0050192-A,2024-05-01 11:20:47,1
0050192-A,2024-05-01 11:20:48,1
0050192-A,2024-05-01 11:20:51,1
0050192-A,2024-05-01 11:44:29,1
0050192-A,2024-04-26 11:11:33,1
0050192-A,2024-04-29 11:12:29,1
0050192-A,2024-04-23 13:44:16,1
0050192-A,2024-04-24 13:08:04,1
0050192-A,2024-04-25 11:44:19,1
0050192-A,2024-04-22 13:18:31,1
0050192-A,2024-04-22 13:31:00,1
0050192-A,2024-04-22 14:55:49,1
0050192-A,2024-04-23 07:23:08,1
0050192-A,2024-04-23 07:47:25,1
0050192-A,2024-04-23 07:48:43,1
0050192-A,2024-04-17 11:48:32,1
0050192-A,2024-04-17 11:48:35,1
0050192-A,2024-04-18 10:08:03,1
0050192-A,2024-04-18 10:08:07,1
0050192-A,2024-04-16 10:30:29,1
0050192-A,2024-04-11 13:31:12,1
0050192-A,2024-04-12 10:37:35,1
0050192-A,2024-04-10 09:50:03,1
0050192-A,2024-04-05 14:13:42,1
0050192-A,2024-04-05 14:17:15,1
0050192-A,2024-04-08 11:13:15,1
0050192-A,2024-04-08 13:38:33,1
0050192-A,2024-04-03 11:27:59,1
0050192-A,2024-04-03 11:44:14,1
0050192-A,2024-04-03 11:47:42,1
0050192-A,2024-04-03 11:49:01,1
0050192-A,2024-04-01 12:39:45,1
0050192-A,2024-04-02 10:41:28,1
0050192-A,2024-04-02 14:49:24,1
0050192-A,2024-03-26 13:25:01,1
0050192-A,2024-03-21 10:20:52,1
0050192-A,2024-03-14 08:41:44,1
0050192-A,2024-03-14 09:39:36,1
0050192-A,2024-03-15 13:34:28,1
0050192-A,2024-03-08 14:55:14,1
0050192-A,2024-03-12 13:05:02,1
0050192-A,2023-12-18 12:35:57,1
0050192-A,2023-10-21 10:47:13,1
0050192-A,2023-10-21 10:47:53,1
