Sku,Created,Quantity
0063182-F,2023-11-24 09:40:00,2
0063182-F,2023-11-24 10:48:19,1
0063182-F,2023-11-24 11:04:15,4
0063182-F,2023-11-21 14:44:47,2
0063182-F,2023-11-22 09:30:54,1
0063182-F,2023-11-22 10:56:55,1
0063182-F,2023-11-15 12:27:00,1
0063182-F,2023-11-08 14:53:16,1
0063182-F,2023-11-08 14:54:38,2
0063182-F,2023-11-08 15:05:40,1
0063182-F,2023-11-08 16:09:17,1
0063182-F,2023-11-09 08:25:28,1
0063182-F,2023-11-09 13:52:17,1
0063182-F,2023-10-31 08:26:26,1
0063182-F,2023-10-31 08:32:06,3
0063182-F,2023-10-31 08:40:24,1
0063182-F,2023-10-31 09:33:53,2
0063182-F,2023-10-24 13:58:21,1
0063182-F,2023-10-25 10:15:53,3
0063182-F,2023-10-25 10:34:20,3
0063182-F,2023-10-25 11:11:44,1
0063182-F,2023-10-25 12:27:42,1
0063182-F,2023-10-25 12:30:24,1
0063182-F,2023-10-25 13:27:17,2
0063182-F,2023-10-25 13:43:21,2
0063182-F,2023-10-25 13:48:47,2
0063182-F,2023-10-25 13:53:29,2
0063182-F,2023-10-25 14:11:13,2
0063182-F,2023-10-25 14:32:58,1
0063182-F,2023-10-25 15:03:31,1
0063182-F,2023-10-26 10:11:04,2
0063182-F,2023-10-26 10:53:20,3
0063182-F,2023-10-18 10:39:29,1
0063182-F,2023-10-19 14:00:25,2
0063182-F,2023-10-20 13:46:21,1
0063182-F,2023-10-20 14:30:45,1
0063182-F,2023-10-12 08:39:22,3
0063182-F,2023-10-12 11:21:49,1
0063182-F,2023-10-12 14:07:16,1
0063182-F,2023-10-13 09:26:20,1
0063182-F,2023-10-13 11:21:36,1
0063182-F,2023-10-13 11:50:04,3
0063182-F,2023-10-13 11:56:02,1
0063182-F,2023-10-13 13:03:55,1
0063182-F,2023-10-13 13:22:14,1
0063182-F,2023-10-13 13:39:27,1
0063182-F,2023-10-13 14:46:54,1
0063182-F,2023-10-17 11:21:36,2
0063182-F,2023-10-17 11:25:32,1
0063182-F,2023-10-17 13:09:02,1
0063182-F,2023-10-17 14:11:10,2
0063182-F,2023-10-17 14:20:11,2
0063182-F,2023-10-17 14:29:27,1
0063182-F,2023-10-17 14:40:57,1
0063182-F,2023-10-17 15:04:27,2
0063182-F,2023-10-18 07:34:58,1
0063182-F,2023-10-18 07:41:15,1
0063182-F,2023-10-05 10:57:40,1
0063182-F,2023-10-05 13:09:17,3
0063182-F,2023-10-05 13:52:38,1
0063182-F,2023-10-06 07:20:33,3
0063182-F,2023-10-06 10:03:36,2
0063182-F,2023-10-06 10:31:42,1
0063182-F,2023-10-09 09:32:29,1
0063182-F,2023-10-09 09:48:38,1
0063182-F,2023-10-09 10:37:41,1
0063182-F,2023-10-09 11:04:45,1
0063182-F,2023-10-09 13:10:30,2
0063182-F,2023-10-09 14:38:39,3
0063182-F,2023-10-10 07:19:20,1
0063182-F,2023-10-10 09:55:00,1
0063182-F,2023-10-10 13:33:43,1
