Sku,Created,Quantity
0038092-S,2024-05-08 09:23:17,1
0038092-S,2024-05-02 06:11:15,1
0038092-S,2024-04-29 08:36:15,1
0038092-S,2024-04-24 14:01:57,1
0038092-S,2024-04-25 11:19:19,1
0038092-S,2024-04-12 12:14:07,1
0038092-S,2024-04-11 07:17:52,1
0038092-S,2024-04-05 13:29:26,1
0038092-S,2024-04-08 14:19:42,1
0038092-S,2024-04-08 14:33:37,1
0038092-S,2024-04-03 11:33:18,1
0038092-S,2024-04-04 14:14:47,1
0038092-S,2024-04-04 14:21:13,1
0038092-S,2024-04-04 14:39:15,1
0038092-S,2024-04-05 08:03:52,1
0038092-S,2024-04-05 08:37:05,1
0038092-S,2024-04-03 07:35:33,1
0038092-S,2024-04-03 07:40:22,1
0038092-S,2024-03-28 09:30:53,1
0038092-S,2024-03-29 12:54:49,1
0038092-S,2024-03-22 15:03:17,1
0038092-S,2024-03-25 09:40:57,1
0038092-S,2024-03-27 12:46:23,1
0038092-S,2024-03-19 08:54:33,1
0038092-S,2024-03-19 08:54:38,1
0038092-S,2024-03-19 12:03:44,1
0038092-S,2024-03-19 14:54:27,1
0038092-S,2024-03-19 14:58:09,1
0038092-S,2024-03-20 10:10:11,1
0038092-S,2024-03-20 10:34:39,1
0038092-S,2024-03-20 11:07:31,1
0038092-S,2024-03-20 11:50:22,1
0038092-S,2024-03-20 11:57:53,1
0038092-S,2024-03-21 08:48:03,1
0038092-S,2024-03-21 09:42:04,1
0038092-S,2024-03-21 10:39:43,1
0038092-S,2024-03-22 13:15:09,1
0038092-S,2024-03-13 10:47:38,1
0038092-S,2024-03-13 11:31:11,1
0038092-S,2024-03-14 10:05:39,1
0038092-S,2024-03-14 10:47:22,1
0038092-S,2024-03-14 10:55:47,1
0038092-S,2024-03-14 11:24:34,1
0038092-S,2024-03-18 10:43:46,1
0038092-S,2024-03-18 13:17:09,1
0038092-S,2024-03-06 12:47:44,1
0038092-S,2024-03-06 13:52:13,1
0038092-S,2024-03-06 13:52:21,1
0038092-S,2024-03-07 16:03:03,1
0038092-S,2024-03-08 08:34:42,1
0038092-S,2024-03-08 09:17:00,1
0038092-S,2024-03-08 09:39:16,1
0038092-S,2024-03-08 11:18:23,1
0038092-S,2024-03-08 11:28:50,1
0038092-S,2024-03-11 11:04:29,1
0038092-S,2024-03-11 11:04:35,1
0038092-S,2024-03-11 12:40:05,1
0038092-S,2024-03-11 12:40:12,1
0038092-S,2024-03-11 12:56:56,1
0038092-S,2024-03-11 12:57:35,1
0038092-S,2024-03-11 13:03:34,1
0038092-S,2024-03-11 13:12:55,1
0038092-S,2024-03-11 13:20:07,1
0038092-S,2024-03-11 13:35:49,1
0038092-S,2024-03-11 13:59:15,1
0038092-S,2024-03-11 14:14:00,1
0038092-S,2024-03-11 14:42:56,1
0038092-S,2024-03-11 14:51:47,1
0038092-S,2024-03-11 14:58:59,1
0038092-S,2024-03-12 07:18:21,1
0038092-S,2024-03-12 07:23:02,1
0038092-S,2024-03-12 07:29:10,1
0038092-S,2024-03-12 08:32:11,1
0038092-S,2024-03-12 08:46:52,1
0038092-S,2024-03-12 09:39:17,1
