Sku,Created,Quantity
0027892-F,2023-11-03 09:41:00,1
0027892-F,2023-10-27 12:21:37,1
0027892-F,2023-10-27 12:32:28,1
0027892-F,2023-10-27 13:37:52,1
0027892-F,2023-10-27 15:08:10,3
0027892-F,2023-10-30 08:26:48,3
0027892-F,2023-10-31 11:38:50,6
0027892-F,2023-10-31 14:36:42,1
0027892-F,2023-10-25 08:02:26,1
0027892-F,2023-10-18 12:45:49,1
0027892-F,2023-10-19 08:05:53,3
0027892-F,2023-10-19 09:37:43,3
0027892-F,2023-10-19 14:14:00,1
0027892-F,2023-10-19 14:59:32,2
0027892-F,2023-10-11 14:18:29,3
0027892-F,2023-10-11 14:26:57,1
0027892-F,2023-10-16 13:57:39,1
0027892-F,2023-10-16 14:34:03,3
0027892-F,2023-10-18 08:21:28,1
0027892-F,2023-10-05 12:37:51,1
0027892-F,2023-10-06 13:23:48,3
0027892-F,2023-10-06 14:18:35,1
