Sku,Created,Quantity
0056721-X,2024-01-05 09:37:11,3
0056721-X,2024-01-09 14:28:22,1
0056721-X,2023-12-22 13:52:47,2
0056721-X,2023-12-20 12:18:37,1
0056721-X,2023-12-20 13:07:00,1
0056721-X,2023-12-20 13:14:32,1
0056721-X,2023-12-22 08:34:49,1
0056721-X,2023-12-22 09:04:52,1
0056721-X,2023-12-19 08:30:00,1
0056721-X,2023-12-19 09:32:13,1
0056721-X,2023-12-19 12:03:59,1
0056721-X,2023-12-20 07:04:13,1
0056721-X,2023-12-20 11:01:38,1
0056721-X,2023-12-15 16:03:27,1
0056721-X,2023-12-15 16:05:28,1
0056721-X,2023-12-15 16:20:48,1
0056721-X,2023-12-16 08:43:54,1
0056721-X,2023-12-16 09:08:26,1
0056721-X,2023-12-16 09:37:48,1
0056721-X,2023-12-16 10:44:05,2
0056721-X,2023-12-16 11:33:26,1
0056721-X,2023-12-16 11:48:25,1
0056721-X,2023-12-16 12:13:36,1
0056721-X,2023-12-16 12:49:21,1
0056721-X,2023-12-18 07:15:46,1
0056721-X,2023-12-18 15:45:13,1
0056721-X,2023-12-18 16:00:41,1
0056721-X,2023-12-13 15:50:52,1
0056721-X,2023-12-14 07:42:14,1
0056721-X,2023-12-14 09:17:48,3
0056721-X,2023-12-14 10:47:14,1
0056721-X,2023-12-14 14:56:18,2
0056721-X,2023-12-15 10:41:40,1
0056721-X,2023-12-15 10:52:15,1
0056721-X,2023-12-15 10:58:17,1
0056721-X,2023-12-15 11:05:18,1
0056721-X,2023-12-15 11:11:12,2
0056721-X,2023-12-15 11:28:07,1
0056721-X,2023-12-15 12:11:41,1
0056721-X,2023-12-15 12:24:21,1
0056721-X,2023-12-15 13:00:05,1
0056721-X,2023-12-15 13:31:56,1
0056721-X,2023-12-15 13:33:08,1
0056721-X,2023-12-15 13:43:13,1
0056721-X,2023-12-15 14:05:25,1
0056721-X,2023-12-15 14:13:18,6
0056721-X,2023-12-15 14:14:21,1
0056721-X,2023-12-15 14:15:37,2
0056721-X,2023-12-11 14:46:54,1
0056721-X,2023-12-12 15:18:21,1
