Date,Sku,ShippedQty
2023-05-18 09:55:21,SKUAFO 46045 SS,1
2023-05-18 10:47:19,SKUAFO 46045 SS,1
2023-05-18 10:47:19,SKUAFO 46045 SS,1
2023-05-18 10:47:19,SKUAFO 46045 SS,1
2023-05-18 10:47:19,SKUAFO 46045 SS,1
2023-05-18 11:07:19,SKUAFO 46045 SS,1
2023-05-18 12:51:21,SKUAFO 46045 SS,1
2023-05-18 13:15:28,SKUAFO 46045 SS,1
2023-05-19 05:06:00,SKUAFO 46045 SS,1
2023-05-19 05:17:03,SKUAFO 46045 SS,1
2023-05-19 05:17:03,SKUAFO 46045 SS,1
2023-05-19 06:30:35,SKUAFO 46045 SS,1
2023-05-19 11:41:21,SKUAFO 46045 SS,1
2023-05-19 11:41:21,SKUAFO 46045 SS,1
2023-05-22 07:38:17,SKUAFO 46045 SS,1
2023-05-22 07:38:17,SKUAFO 46045 SS,1
2023-05-22 07:55:17,SKUAFO 46045 SS,1
2023-05-22 09:06:27,SKUAFO 46045 SS,1
2023-05-22 10:23:44,SKUAFO 46045 SS,1
2023-05-22 10:23:44,SKUAFO 46045 SS,1
2023-05-22 10:34:36,SKUAFO 46045 SS,1
2023-05-22 10:45:22,SKUAFO 46045 SS,1
2023-05-22 11:19:40,SKUAFO 46045 SS,1
2023-05-23 05:22:28,SKUAFO 46045 SS,1
2023-05-23 05:22:28,SKUAFO 46045 SS,1
2023-05-23 05:22:28,SKUAFO 46045 SS,1
2023-05-23 05:39:53,SKUAFO 46045 SS,1
2023-05-23 05:39:53,SKUAFO 46045 SS,1
2023-05-23 08:25:28,SKUAFO 46045 SS,1
2023-05-23 13:01:25,SKUAFO 46045 SS,1
2023-05-24 04:57:57,SKUAFO 46045 SS,1
2023-05-24 05:39:36,SKUAFO 46045 SS,1
2023-05-24 06:15:47,SKUAFO 46045 SS,1
2023-05-24 06:21:58,SKUAFO 46045 SS,1
2023-05-24 06:21:58,SKUAFO 46045 SS,1
2023-05-24 06:21:58,SKUAFO 46045 SS,1
