Date,Sku,ShippedQty
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,3
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:21:24 PM,BOK-FGS-W002-02-AA1US,3
2/14/2025 1:42:14 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 1:42:14 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:42:14 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 1:42:14 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 1:42:14 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:42:14 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 1:42:14 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:42:14 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:42:14 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:42:14 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:42:14 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:42:14 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:42:14 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:42:14 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:42:14 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 1:42:14 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:42:14 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 1:42:14 PM,BOK-FGS-W002-02-AA1US,2
2/14/2025 1:42:14 PM,BOK-FGS-W002-02-AA1US,1
2/14/2025 3:08:10 PM,BOK-FGS-W002-02-AA1US,3
