Sku,Created,Quantity
0026593-S,2024-05-13 07:43:09,1
0026593-S,2024-05-13 11:14:33,1
0026593-S,2024-05-14 06:20:15,2
0026593-S,2024-05-14 09:40:12,1
0026593-S,2024-05-14 09:41:38,1
0026593-S,2024-05-14 10:06:16,1
0026593-S,2024-05-08 09:58:10,1
0026593-S,2024-05-09 10:53:36,1
0026593-S,2024-05-06 07:10:35,1
0026593-S,2024-05-06 08:14:02,1
0026593-S,2024-05-06 10:46:56,1
0026593-S,2024-05-07 13:38:05,2
0026593-S,2024-05-02 10:18:56,2
0026593-S,2024-05-02 11:31:11,1
0026593-S,2024-05-02 14:09:20,1
0026593-S,2024-05-03 07:43:20,1
0026593-S,2024-04-30 14:36:28,1
0026593-S,2024-05-01 07:08:10,1
0026593-S,2024-05-01 07:12:26,2
0026593-S,2024-04-29 12:43:29,1
0026593-S,2024-04-23 13:57:18,1
0026593-S,2024-04-24 06:19:25,1
0026593-S,2024-04-25 10:28:57,1
0026593-S,2024-04-25 11:11:17,1
0026593-S,2024-04-25 13:03:04,1
0026593-S,2024-04-25 14:52:59,1
0026593-S,2024-04-22 08:45:34,1
0026593-S,2024-04-22 13:27:30,1
0026593-S,2024-04-17 14:15:54,1
0026593-S,2024-04-18 06:20:35,1
0026593-S,2024-04-18 06:48:31,1
0026593-S,2024-04-18 10:43:01,1
0026593-S,2024-04-18 10:50:49,1
0026593-S,2024-04-19 07:42:02,2
0026593-S,2024-04-15 09:59:10,1
0026593-S,2024-04-15 10:19:16,1
0026593-S,2024-04-15 10:21:53,1
0026593-S,2024-04-15 11:28:36,1
0026593-S,2024-04-15 12:04:21,1
0026593-S,2024-04-15 12:11:06,1
0026593-S,2024-04-15 13:16:53,1
0026593-S,2024-04-15 13:24:01,1
0026593-S,2024-04-15 13:36:07,1
0026593-S,2024-04-16 11:38:40,1
0026593-S,2024-04-12 06:36:29,1
0026593-S,2024-04-12 07:06:44,3
0026593-S,2024-04-12 08:35:18,3
0026593-S,2024-04-12 10:46:06,1
0026593-S,2024-04-13 08:10:35,1
0026593-S,2024-04-13 10:19:30,1
0026593-S,2024-04-15 07:40:22,1
0026593-S,2024-04-10 08:39:10,1
0026593-S,2024-04-08 08:51:59,1
0026593-S,2024-04-08 09:47:35,1
0026593-S,2024-04-08 09:48:18,4
0026593-S,2024-04-08 10:06:31,1
0026593-S,2024-04-08 10:10:54,3
0026593-S,2024-04-08 10:15:30,3
0026593-S,2024-04-08 10:20:35,1
0026593-S,2024-04-08 10:32:27,1
0026593-S,2024-04-08 10:42:51,1
0026593-S,2024-04-08 11:24:10,1
0026593-S,2024-04-08 13:17:18,3
0026593-S,2024-04-08 13:36:28,1
0026593-S,2024-04-08 14:44:31,1
0026593-S,2024-04-09 07:16:10,1
0026593-S,2024-04-04 08:45:39,1
0026593-S,2024-03-29 13:56:30,1
0026593-S,2024-03-29 14:50:16,2
0026593-S,2024-04-02 07:23:26,1
0026593-S,2024-04-02 09:45:01,2
0026593-S,2024-04-02 11:07:01,1
0026593-S,2024-03-26 08:58:27,2
0026593-S,2024-03-27 08:17:21,1
0026593-S,2024-03-27 08:26:11,1
0026593-S,2024-03-21 11:38:46,1
0026593-S,2024-03-21 13:13:02,3
0026593-S,2024-03-21 13:43:03,2
0026593-S,2024-03-21 15:10:29,1
0026593-S,2024-03-22 08:26:39,1
0026593-S,2024-03-22 13:37:54,1
0026593-S,2024-03-13 11:18:38,1
0026593-S,2024-03-13 13:08:13,2
0026593-S,2024-03-14 08:32:42,1
0026593-S,2024-03-15 14:31:01,1
0026593-S,2024-03-18 07:16:04,1
0026593-S,2024-03-18 08:48:59,1
0026593-S,2024-03-18 09:10:36,1
0026593-S,2024-03-18 11:25:10,1
0026593-S,2024-03-18 13:07:43,1
0026593-S,2024-03-06 08:25:36,1
0026593-S,2024-03-06 12:26:14,1
0026593-S,2024-03-07 14:45:05,1
0026593-S,2024-03-07 15:38:13,4
0026593-S,2024-03-08 14:30:58,2
0026593-S,2024-03-08 15:10:19,1
0026593-S,2024-03-12 11:47:31,1
