Sku,Created,Quantity
0004863-S,2024-05-10 15:00:52,1
0004863-S,2024-05-13 10:43:34,2
0004863-S,2024-05-13 11:12:35,1
0004863-S,2024-05-13 11:27:13,2
0004863-S,2024-05-14 12:40:05,1
0004863-S,2024-05-08 08:25:53,1
0004863-S,2024-05-06 08:33:38,1
0004863-S,2024-05-07 08:38:36,1
0004863-S,2024-05-02 10:35:44,1
0004863-S,2024-05-02 15:27:24,1
0004863-S,2024-05-03 08:00:12,1
0004863-S,2024-05-03 13:36:09,1
0004863-S,2024-05-04 10:17:36,1
0004863-S,2024-04-30 06:43:40,1
0004863-S,2024-04-30 07:45:06,1
0004863-S,2024-04-30 11:33:45,3
0004863-S,2024-05-01 06:45:54,1
0004863-S,2024-05-01 09:46:57,2
0004863-S,2024-04-26 09:50:38,1
0004863-S,2024-04-26 09:52:00,1
0004863-S,2024-04-26 13:39:05,1
0004863-S,2024-04-26 14:52:13,2
0004863-S,2024-04-27 10:36:35,1
0004863-S,2024-04-29 11:41:25,1
0004863-S,2024-04-23 12:54:12,1
0004863-S,2024-04-23 13:24:16,2
0004863-S,2024-04-23 13:54:02,1
0004863-S,2024-04-23 14:33:10,1
0004863-S,2024-04-24 14:51:44,1
0004863-S,2024-04-25 09:59:43,1
0004863-S,2024-04-25 10:30:01,1
0004863-S,2024-04-26 07:06:59,1
0004863-S,2024-04-19 14:56:40,6
0004863-S,2024-04-22 09:55:17,1
0004863-S,2024-04-23 08:10:07,1
0004863-S,2024-04-23 08:36:12,2
0004863-S,2024-04-23 09:36:09,1
0004863-S,2024-04-23 09:38:01,1
0004863-S,2024-04-18 14:17:01,1
0004863-S,2024-04-15 13:54:28,2
0004863-S,2024-04-16 09:48:49,1
0004863-S,2024-04-16 11:30:02,1
0004863-S,2024-04-16 12:53:28,2
0004863-S,2024-04-16 14:34:47,1
0004863-S,2024-04-17 08:50:21,1
0004863-S,2024-04-11 10:52:33,2
0004863-S,2024-04-11 12:54:15,1
0004863-S,2024-04-13 10:40:51,1
0004863-S,2024-04-09 10:44:41,1
0004863-S,2024-04-09 11:50:24,1
0004863-S,2024-04-10 09:51:32,2
0004863-S,2024-04-04 09:04:39,2
0004863-S,2024-04-02 14:52:45,3
