Sku,Created,Quantity
85846BU-X,2024-01-04 15:40:45,1
85846BU-X,2024-01-05 09:16:17,3
85846BU-X,2023-12-22 13:58:21,1
85846BU-X,2023-12-19 10:40:34,1
85846BU-X,2023-12-19 10:43:21,1
85846BU-X,2023-12-19 10:50:49,1
85846BU-X,2023-12-19 10:57:07,1
85846BU-X,2023-12-19 11:31:07,1
85846BU-X,2023-12-19 11:40:26,1
85846BU-X,2023-12-15 14:24:55,1
85846BU-X,2023-12-15 14:29:26,1
85846BU-X,2023-12-16 11:39:01,1
85846BU-X,2023-12-18 07:47:23,1
85846BU-X,2023-12-18 13:35:22,1
85846BU-X,2023-12-18 15:41:35,1
85846BU-X,2023-12-14 07:41:50,1
85846BU-X,2023-12-14 11:45:36,1
85846BU-X,2023-12-14 12:59:29,1
85846BU-X,2023-12-15 07:28:01,1
85846BU-X,2023-12-15 09:35:07,1
85846BU-X,2023-12-15 12:12:27,1
85846BU-X,2023-12-15 14:00:04,1
85846BU-X,2023-12-15 14:09:41,1
85846BU-X,2023-12-15 14:12:57,1
85846BU-X,2023-12-12 08:15:22,1
85846BU-X,2023-12-12 08:25:34,1
85846BU-X,2023-12-12 09:36:53,1
85846BU-X,2023-12-12 10:57:07,1
85846BU-X,2023-12-12 11:11:05,1
85846BU-X,2023-12-12 11:18:22,1
85846BU-X,2023-12-12 12:24:45,1
85846BU-X,2023-12-12 14:29:51,1
85846BU-X,2023-12-12 14:51:03,1
85846BU-X,2023-12-12 15:32:51,1
85846BU-X,2023-12-13 08:02:30,1
85846BU-X,2023-12-13 08:28:31,1
85846BU-X,2023-12-13 11:02:45,1
85846BU-X,2023-12-08 09:32:06,1
85846BU-X,2023-12-08 11:34:04,1
85846BU-X,2023-12-08 11:55:14,1
85846BU-X,2023-12-08 12:42:01,1
85846BU-X,2023-12-08 14:11:04,1
85846BU-X,2023-12-08 14:38:24,1
85846BU-X,2023-12-08 15:49:11,1
85846BU-X,2023-12-09 07:12:26,1
85846BU-X,2023-12-09 08:49:10,1
85846BU-X,2023-12-09 09:38:05,1
85846BU-X,2023-12-11 08:52:09,1
85846BU-X,2023-12-11 09:40:52,1
85846BU-X,2023-12-11 13:55:15,1
85846BU-X,2023-12-05 10:30:15,1
85846BU-X,2023-12-05 10:58:14,1
85846BU-X,2023-12-07 14:59:15,1
