Sku,Created,Quantity
0078112-X,2023-12-20 14:38:56,4
0078112-X,2023-12-20 14:45:53,4
0078112-X,2023-12-21 08:07:19,4
0078112-X,2023-12-21 08:42:26,4
0078112-X,2023-12-15 16:10:44,4
0078112-X,2023-12-13 14:54:46,4
0078112-X,2023-12-12 10:37:17,4
0078112-X,2023-12-12 11:47:54,4
0078112-X,2023-12-12 12:03:22,4
0078112-X,2023-12-12 12:45:05,4
0078112-X,2023-12-12 14:13:05,4
0078112-X,2023-12-13 12:53:20,4
0078112-X,2023-12-10 11:33:10,4
0078112-X,2023-12-11 07:44:27,4
0078112-X,2023-12-11 07:50:11,4
0078112-X,2023-12-11 08:51:59,4
0078112-X,2023-12-11 08:54:45,4
0078112-X,2023-12-11 09:08:38,4
0078112-X,2023-12-11 09:42:51,4
0078112-X,2023-12-11 10:55:16,4
0078112-X,2023-12-11 11:24:20,4
0078112-X,2023-12-11 11:58:16,4
0078112-X,2023-12-11 11:58:46,4
0078112-X,2023-12-07 09:47:18,4
0078112-X,2023-12-01 16:10:39,4
0078112-X,2023-11-29 13:26:01,4
0078112-X,2023-11-29 13:46:44,4
0078112-X,2023-11-29 13:55:59,4
0078112-X,2023-11-29 14:22:44,4
0078112-X,2023-11-29 14:46:01,4
0078112-X,2023-11-30 09:09:14,4
0078112-X,2023-11-30 09:49:06,4
0078112-X,2023-11-30 12:24:47,4
0078112-X,2023-11-30 12:45:25,4
0078112-X,2023-11-30 13:07:58,4
0078112-X,2023-11-30 13:28:43,4
0078112-X,2023-11-30 13:42:52,4
0078112-X,2023-11-30 16:02:58,4
0078112-X,2023-12-01 07:56:54,4
0078112-X,2023-12-01 08:03:45,4
0078112-X,2023-12-01 08:12:34,4
0078112-X,2023-12-01 08:24:41,4
0078112-X,2023-12-01 09:09:41,4
0078112-X,2023-12-01 09:38:41,4
0078112-X,2023-12-01 10:54:41,4
0078112-X,2023-11-27 08:59:53,4
0078112-X,2023-11-27 09:23:59,4
0078112-X,2023-11-27 09:38:07,4
0078112-X,2023-11-27 09:51:38,4
0078112-X,2023-11-27 10:03:01,4
0078112-X,2023-11-27 11:02:45,4
0078112-X,2023-11-27 12:00:06,4
0078112-X,2023-11-27 12:17:36,4
0078112-X,2023-11-27 16:15:38,4
0078112-X,2023-11-28 08:15:19,4
0078112-X,2023-11-28 11:28:19,4
0078112-X,2023-11-28 11:44:13,4
0078112-X,2023-11-28 12:01:46,4
0078112-X,2023-11-28 12:20:47,4
0078112-X,2023-11-28 12:33:12,4
0078112-X,2023-11-28 13:53:19,4
0078112-X,2023-11-28 14:03:58,4
0078112-X,2023-11-28 14:11:06,4
0078112-X,2023-11-22 14:42:18,4
0078112-X,2023-11-22 14:51:27,4
0078112-X,2023-11-22 15:39:06,4
0078112-X,2023-11-22 15:58:32,4
