Sku,Created,Quantity
0113123-F,2023-11-13 14:49:18,100
0113123-F,2023-11-01 09:42:04,100
0113123-F,2023-11-06 09:06:30,100
0113123-F,2023-11-06 10:37:31,100
0113123-F,2023-10-25 11:11:01,100
0113123-F,2023-10-26 07:49:28,100
0113123-F,2023-10-26 13:10:19,100
0113123-F,2023-10-26 15:06:27,100
0113123-F,2023-10-19 11:05:21,100
0113123-F,2023-10-19 15:01:55,100
0113123-F,2023-10-21 12:37:20,100
0113123-F,2023-10-23 07:27:20,100
0113123-F,2023-10-13 13:13:17,100
0113123-F,2023-10-13 15:04:41,100
0113123-F,2023-10-17 07:31:57,100
0113123-F,2023-10-17 10:19:52,100
0113123-F,2023-10-04 15:16:04,100
