Sku,Created,Quantity
86444NP-X,2024-01-04 08:11:19,2
86444NP-X,2024-01-09 15:56:47,1
86444NP-X,2024-01-10 11:14:21,1
86444NP-X,2023-12-22 11:04:45,2
86444NP-X,2023-12-22 11:18:15,2
86444NP-X,2023-12-22 11:21:26,2
86444NP-X,2023-12-22 11:54:33,2
86444NP-X,2023-12-22 12:07:18,2
86444NP-X,2023-12-21 08:34:00,2
86444NP-X,2023-12-21 09:13:41,2
86444NP-X,2023-12-21 09:48:32,2
86444NP-X,2023-12-21 11:25:58,1
86444NP-X,2023-12-19 07:50:05,1
86444NP-X,2023-12-19 07:57:28,1
86444NP-X,2023-12-19 08:11:13,1
86444NP-X,2023-12-19 08:26:04,1
86444NP-X,2023-12-19 08:39:10,2
86444NP-X,2023-12-19 08:51:25,1
86444NP-X,2023-12-19 09:01:19,1
86444NP-X,2023-12-19 10:40:49,1
86444NP-X,2023-12-19 11:34:39,1
86444NP-X,2023-12-19 12:13:26,1
86444NP-X,2023-12-19 13:04:03,1
86444NP-X,2023-12-19 13:05:15,1
86444NP-X,2023-12-19 15:13:57,1
86444NP-X,2023-12-19 15:26:46,1
86444NP-X,2023-12-19 15:27:25,1
86444NP-X,2023-12-19 15:27:54,1
86444NP-X,2023-12-19 15:30:20,1
86444NP-X,2023-12-19 15:30:25,1
86444NP-X,2023-12-19 15:30:28,1
86444NP-X,2023-12-19 15:31:16,1
86444NP-X,2023-12-19 15:31:24,1
86444NP-X,2023-12-19 15:31:26,1
86444NP-X,2023-12-19 15:31:27,1
86444NP-X,2023-12-19 15:32:39,1
86444NP-X,2023-12-19 15:32:50,1
86444NP-X,2023-12-19 15:32:53,1
86444NP-X,2023-12-19 15:33:04,1
86444NP-X,2023-12-19 15:35:35,1
86444NP-X,2023-12-19 15:35:57,1
86444NP-X,2023-12-19 15:36:59,1
86444NP-X,2023-12-19 15:37:01,1
86444NP-X,2023-12-19 15:37:04,1
86444NP-X,2023-12-19 15:37:06,1
86444NP-X,2023-12-19 15:37:21,1
86444NP-X,2023-12-19 15:37:49,1
86444NP-X,2023-12-19 15:38:09,1
86444NP-X,2023-12-19 15:38:27,1
86444NP-X,2023-12-19 15:39:18,1
86444NP-X,2023-12-19 15:39:22,1
86444NP-X,2023-12-19 15:39:27,1
86444NP-X,2023-12-19 15:40:53,1
86444NP-X,2023-12-19 15:41:47,1
86444NP-X,2023-12-19 15:43:54,1
86444NP-X,2023-12-19 15:50:02,1
86444NP-X,2023-12-20 07:24:00,1
86444NP-X,2023-12-20 07:33:31,1
86444NP-X,2023-12-20 07:40:16,1
86444NP-X,2023-12-20 07:40:19,1
86444NP-X,2023-12-20 07:49:18,1
86444NP-X,2023-12-20 08:00:00,1
86444NP-X,2023-12-20 08:00:03,1
86444NP-X,2023-12-20 08:01:11,1
86444NP-X,2023-12-20 08:03:54,1
86444NP-X,2023-12-20 08:03:56,1
86444NP-X,2023-12-20 08:06:03,1
86444NP-X,2023-12-20 08:06:09,1
86444NP-X,2023-12-20 08:08:06,1
86444NP-X,2023-12-18 14:09:41,1
86444NP-X,2023-12-18 14:53:31,1
86444NP-X,2023-12-18 15:29:55,1
86444NP-X,2023-12-18 15:46:00,1
86444NP-X,2023-12-18 15:59:47,1
86444NP-X,2023-12-13 15:28:27,1
86444NP-X,2023-12-14 12:11:28,1
86444NP-X,2023-12-14 12:29:47,1
86444NP-X,2023-12-08 09:16:11,1
86444NP-X,2023-12-08 09:22:58,1
86444NP-X,2023-12-08 11:43:09,2
86444NP-X,2023-12-05 13:46:21,1
86444NP-X,2023-12-06 07:09:13,1
86444NP-X,2023-12-06 12:04:13,1
86444NP-X,2023-12-01 11:35:25,1
86444NP-X,2023-12-01 11:39:44,1
86444NP-X,2023-12-01 11:41:53,1
86444NP-X,2023-12-01 11:42:08,1
86444NP-X,2023-12-01 12:39:48,1
86444NP-X,2023-12-01 12:40:50,1
86444NP-X,2023-12-01 12:44:53,1
86444NP-X,2023-12-01 13:10:30,1
86444NP-X,2023-12-01 13:58:17,1
86444NP-X,2023-11-24 08:34:56,1
86444NP-X,2023-11-27 10:46:21,1
86444NP-X,2023-11-27 12:45:41,1
86444NP-X,2023-11-28 09:02:52,2
86444NP-X,2023-11-18 10:43:07,3
86444NP-X,2023-11-20 08:12:45,1
86444NP-X,2023-11-20 11:14:30,1
86444NP-X,2023-11-20 11:23:04,1
86444NP-X,2023-11-20 14:38:08,1
86444NP-X,2023-11-20 15:58:11,1
86444NP-X,2023-11-22 12:13:38,3
