Sku,Created,Quantity
0058122-A,2023-12-17 10:10:18,1
0058122-A,2023-12-13 14:33:23,1
0058122-A,2023-12-14 15:45:46,1
0058122-A,2023-12-15 08:31:11,1
0058122-A,2023-12-11 15:21:48,1
0058122-A,2023-12-12 08:36:56,1
0058122-A,2023-12-11 11:26:12,1
0058122-A,2023-12-07 08:29:58,1
0058122-A,2023-12-07 08:32:24,1
0058122-A,2023-12-07 15:21:32,1
0058122-A,2023-11-30 08:16:16,1
0058122-A,2023-11-30 09:33:52,1
0058122-A,2023-12-01 09:54:18,1
0058122-A,2023-10-24 07:18:46,1
0058122-A,2023-10-18 13:00:33,1
0058122-A,2023-10-10 07:30:34,1
