Sku,Created,Quantity
0032568-S,2024-05-10 10:05:45,1
0032568-S,2024-05-13 14:35:34,1
0032568-S,2024-05-13 15:09:03,4
0032568-S,2024-05-14 09:41:15,1
0032568-S,2024-05-14 09:43:37,2
0032568-S,2024-05-14 10:10:32,1
0032568-S,2024-05-14 12:49:59,1
0032568-S,2024-05-08 07:53:13,2
0032568-S,2024-05-08 15:04:18,1
0032568-S,2024-05-09 07:19:34,2
0032568-S,2024-05-09 09:49:56,1
0032568-S,2024-05-09 13:56:58,2
0032568-S,2024-05-06 08:35:59,1
0032568-S,2024-05-06 11:20:38,2
0032568-S,2024-05-06 11:22:48,2
0032568-S,2024-05-06 11:27:48,1
0032568-S,2024-05-06 13:33:00,1
0032568-S,2024-05-06 15:12:41,1
0032568-S,2024-05-07 08:38:51,1
0032568-S,2024-05-07 08:45:03,1
0032568-S,2024-05-07 10:41:02,1
0032568-S,2024-05-07 13:36:21,6
0032568-S,2024-05-04 08:47:44,2
0032568-S,2024-04-30 07:18:26,1
0032568-S,2024-04-30 13:13:25,1
0032568-S,2024-05-01 07:34:34,1
0032568-S,2024-05-01 08:52:04,6
0032568-S,2024-04-26 07:34:50,3
0032568-S,2024-04-26 11:09:41,1
0032568-S,2024-04-23 13:47:08,1
0032568-S,2024-04-23 14:31:20,1
0032568-S,2024-04-24 06:52:38,1
0032568-S,2024-04-24 09:56:23,4
0032568-S,2024-04-25 09:50:55,1
0032568-S,2024-04-25 10:09:01,1
0032568-S,2024-04-25 10:45:22,1
0032568-S,2024-04-26 07:05:30,1
0032568-S,2024-04-19 12:39:00,1
0032568-S,2024-04-19 12:40:19,1
0032568-S,2024-04-19 14:40:22,2
0032568-S,2024-04-23 07:37:00,1
0032568-S,2024-04-17 15:07:00,1
0032568-S,2024-04-18 06:13:07,1
0032568-S,2024-04-18 06:31:37,1
0032568-S,2024-04-18 08:39:28,1
0032568-S,2024-04-18 11:14:13,1
0032568-S,2024-04-18 14:49:10,1
0032568-S,2024-04-15 08:54:51,1
0032568-S,2024-04-15 08:55:39,1
0032568-S,2024-04-15 10:32:32,3
0032568-S,2024-04-15 10:38:38,3
0032568-S,2024-04-15 13:07:03,1
0032568-S,2024-04-17 07:15:01,2
0032568-S,2024-04-12 12:13:08,1
0032568-S,2024-04-12 12:45:02,3
0032568-S,2024-04-12 12:48:18,3
0032568-S,2024-04-12 13:11:03,1
0032568-S,2024-04-12 14:28:58,1
0032568-S,2024-04-12 14:30:53,2
0032568-S,2024-04-12 14:38:47,1
0032568-S,2024-04-12 14:56:30,12
0032568-S,2024-04-13 07:22:22,1
0032568-S,2024-04-13 08:17:05,2
0032568-S,2024-04-13 12:05:40,1
0032568-S,2024-04-13 13:07:12,6
0032568-S,2024-04-15 06:18:17,2
0032568-S,2024-04-15 06:56:46,1
0032568-S,2024-04-15 07:02:43,1
0032568-S,2024-04-15 08:00:21,1
0032568-S,2024-04-15 08:21:06,3
0032568-S,2024-04-15 08:31:05,1
0032568-S,2024-04-15 08:38:30,1
