Sku,Created,Quantity
0031471-F,2023-10-24 11:35:54,1
0031471-F,2023-10-18 09:36:02,2
0031471-F,2023-10-18 09:39:17,1
0031471-F,2023-10-18 09:44:01,1
0031471-F,2023-10-18 09:44:15,1
0031471-F,2023-10-18 11:21:33,1
0031471-F,2023-10-12 08:24:29,2
0031471-F,2023-10-12 08:42:04,2
0031471-F,2023-10-12 11:04:07,1
0031471-F,2023-10-12 11:14:05,3
0031471-F,2023-10-12 14:02:39,1
0031471-F,2023-10-12 14:03:27,1
0031471-F,2023-10-12 14:41:58,1
0031471-F,2023-10-12 14:43:40,1
0031471-F,2023-10-13 08:56:01,3
0031471-F,2023-10-13 11:55:08,1
0031471-F,2023-10-13 12:58:09,1
0031471-F,2023-10-13 13:03:11,1
0031471-F,2023-10-13 13:18:15,3
0031471-F,2023-10-13 13:27:14,1
0031471-F,2023-10-13 14:08:24,1
0031471-F,2023-10-13 14:24:58,1
0031471-F,2023-10-13 14:25:47,1
0031471-F,2023-10-13 14:28:32,2
0031471-F,2023-10-13 14:29:34,1
0031471-F,2023-10-13 14:43:38,2
0031471-F,2023-10-13 14:47:37,1
0031471-F,2023-10-13 15:01:47,1
0031471-F,2023-10-16 08:55:03,1
0031471-F,2023-10-16 09:29:08,2
0031471-F,2023-10-16 09:36:38,3
0031471-F,2023-10-16 14:34:06,1
0031471-F,2023-10-17 10:33:13,1
0031471-F,2023-10-17 11:49:31,3
0031471-F,2023-10-17 13:48:30,1
0031471-F,2023-10-17 13:49:08,1
0031471-F,2023-10-17 15:09:55,1
0031471-F,2023-10-17 15:11:48,1
0031471-F,2023-10-18 08:33:55,1
0031471-F,2023-10-18 08:40:05,1
0031471-F,2023-10-05 12:42:17,1
0031471-F,2023-10-05 13:13:06,2
0031471-F,2023-10-06 07:17:15,3
0031471-F,2023-10-06 08:51:53,3
0031471-F,2023-10-06 10:28:04,1
0031471-F,2023-10-06 10:35:39,1
0031471-F,2023-10-06 10:38:24,1
0031471-F,2023-10-06 13:06:05,2
0031471-F,2023-10-06 14:57:51,1
0031471-F,2023-10-09 08:41:25,1
0031471-F,2023-10-09 08:45:43,1
0031471-F,2023-10-09 08:49:48,1
0031471-F,2023-10-09 09:28:59,1
0031471-F,2023-10-09 09:31:10,1
0031471-F,2023-10-09 09:36:19,1
0031471-F,2023-10-09 09:39:14,1
0031471-F,2023-10-09 09:47:22,3
0031471-F,2023-10-09 09:57:26,1
0031471-F,2023-10-09 10:40:48,2
0031471-F,2023-10-09 11:07:25,1
0031471-F,2023-10-09 11:16:37,1
0031471-F,2023-10-09 11:17:10,1
0031471-F,2023-10-09 13:55:02,1
0031471-F,2023-10-09 13:55:30,2
0031471-F,2023-10-09 14:52:16,1
0031471-F,2023-10-09 14:57:46,2
0031471-F,2023-10-10 07:17:34,1
0031471-F,2023-10-10 08:34:03,1
0031471-F,2023-10-10 08:55:12,1
0031471-F,2023-10-10 09:29:56,3
0031471-F,2023-10-10 13:37:57,1
0031471-F,2023-10-10 13:44:53,1
0031471-F,2023-10-10 14:15:49,1
0031471-F,2023-10-10 14:58:16,1
0031471-F,2023-10-11 07:06:29,1
