Sku,Created,Quantity
0053780-A,2024-01-17 14:50:09,1
0053780-A,2024-01-30 15:14:13,1
0053780-A,2024-02-14 14:09:31,1
0053780-A,2024-05-08 06:50:48,1
0053780-A,2024-04-16 10:39:02,1
0053780-A,2024-04-04 07:12:05,1
0053780-A,2024-03-13 07:47:47,1
0053780-A,2024-03-14 10:06:27,1
0053780-A,2024-03-18 10:05:20,1
0053780-A,2024-03-18 14:06:22,1
0053780-A,2024-03-12 10:24:34,1
0053780-A,2024-03-12 12:46:52,1
0053780-A,2023-12-28 08:35:46,1
0053780-A,2023-12-18 12:16:21,1
0053780-A,2023-12-15 12:32:22,1
0053780-A,2023-12-11 14:15:35,1
0053780-A,2023-12-12 14:09:54,1
0053780-A,2023-12-06 11:28:05,1
0053780-A,2023-12-06 12:46:42,1
0053780-A,2023-12-02 09:48:44,1
0053780-A,2023-11-29 13:23:19,2
0053780-A,2023-11-22 10:55:49,1
0053780-A,2023-11-08 09:21:04,1
0053780-A,2023-11-10 14:40:25,1
0053780-A,2023-10-27 08:47:40,2
0053780-A,2023-10-27 09:46:53,3
0053780-A,2023-10-27 11:09:50,1
0053780-A,2023-10-31 09:11:37,2
0053780-A,2023-11-01 08:26:57,1
0053780-A,2023-10-24 08:19:47,1
0053780-A,2023-10-24 10:13:26,1
0053780-A,2023-10-24 11:50:56,2
0053780-A,2023-10-25 10:13:21,1
0053780-A,2023-10-25 13:01:37,1
0053780-A,2023-10-13 06:55:16,1
0053780-A,2023-10-16 07:27:32,1
0053780-A,2023-10-18 07:59:10,1
