Sku,Created,Quantity
3032856-X,2023-12-21 09:01:19,1
3032856-X,2023-12-21 11:58:02,1
3032856-X,2023-12-21 15:19:42,1
3032856-X,2023-12-22 07:23:21,1
3032856-X,2023-12-22 07:33:06,1
3032856-X,2023-12-22 07:48:09,1
3032856-X,2023-12-22 07:59:17,1
3032856-X,2023-12-22 08:02:18,1
3032856-X,2023-12-19 11:26:58,1
3032856-X,2023-12-19 13:16:44,1
3032856-X,2023-12-19 13:38:17,1
3032856-X,2023-12-19 13:43:59,1
3032856-X,2023-12-19 13:44:08,1
3032856-X,2023-12-19 16:07:56,1
3032856-X,2023-12-16 07:55:29,1
3032856-X,2023-12-16 08:13:40,1
3032856-X,2023-12-18 15:44:33,1
3032856-X,2023-12-18 15:47:16,1
3032856-X,2023-12-18 15:49:06,1
3032856-X,2023-12-18 15:54:22,1
3032856-X,2023-12-18 15:59:53,1
3032856-X,2023-12-11 14:09:14,1
3032856-X,2023-12-11 14:56:40,1
3032856-X,2023-12-12 10:57:21,1
3032856-X,2023-12-13 10:19:55,1
3032856-X,2023-12-13 11:47:49,1
3032856-X,2023-12-13 12:05:39,1
3032856-X,2023-12-11 11:10:30,1
3032856-X,2023-12-11 11:10:34,1
3032856-X,2023-12-04 13:06:28,1
3032856-X,2023-12-04 13:10:36,1
3032856-X,2023-12-04 13:13:49,1
3032856-X,2023-12-04 13:39:50,1
3032856-X,2023-12-04 13:39:56,1
3032856-X,2023-12-04 13:47:33,1
3032856-X,2023-12-04 13:47:34,1
3032856-X,2023-12-04 13:47:45,1
3032856-X,2023-12-04 13:47:48,1
3032856-X,2023-12-04 13:49:51,1
3032856-X,2023-12-04 13:53:07,1
3032856-X,2023-12-04 13:59:09,1
3032856-X,2023-12-04 14:03:57,1
3032856-X,2023-12-04 14:05:10,1
3032856-X,2023-12-04 14:06:36,1
3032856-X,2023-12-04 14:11:42,1
3032856-X,2023-12-04 14:13:27,1
3032856-X,2023-12-04 14:14:40,1
3032856-X,2023-12-04 14:15:31,1
3032856-X,2023-12-04 14:17:22,1
3032856-X,2023-12-04 14:18:55,1
3032856-X,2023-12-04 14:19:51,1
3032856-X,2023-12-04 14:21:28,1
3032856-X,2023-12-04 14:21:42,1
3032856-X,2023-12-04 14:21:47,1
3032856-X,2023-12-04 14:21:50,1
3032856-X,2023-12-04 14:22:02,1
3032856-X,2023-12-04 14:24:38,1
3032856-X,2023-12-04 14:24:49,1
3032856-X,2023-12-04 14:25:18,1
3032856-X,2023-12-04 14:26:37,1
3032856-X,2023-12-04 14:27:31,1
3032856-X,2023-12-04 14:29:52,1
3032856-X,2023-12-04 14:30:54,1
3032856-X,2023-12-04 14:32:00,1
3032856-X,2023-12-04 14:40:21,1
3032856-X,2023-12-04 14:40:25,1
3032856-X,2023-12-04 14:40:29,1
3032856-X,2023-12-04 14:40:30,1
3032856-X,2023-12-04 14:40:33,1
3032856-X,2023-12-04 14:40:35,1
3032856-X,2023-12-04 14:40:36,1
3032856-X,2023-12-04 14:40:38,1
3032856-X,2023-12-04 14:40:41,1
3032856-X,2023-12-04 14:40:44,1
3032856-X,2023-12-04 14:42:55,1
3032856-X,2023-12-04 14:43:38,1
3032856-X,2023-12-04 14:43:54,1
3032856-X,2023-12-04 14:44:29,1
3032856-X,2023-12-04 14:47:31,1
3032856-X,2023-12-04 14:47:51,1
3032856-X,2023-12-04 14:51:00,1
3032856-X,2023-12-04 14:51:50,1
3032856-X,2023-12-04 14:51:55,1
3032856-X,2023-12-04 14:53:54,1
3032856-X,2023-12-04 14:54:05,1
3032856-X,2023-12-04 14:54:06,1
3032856-X,2023-12-04 14:54:12,1
3032856-X,2023-12-04 14:54:18,1
3032856-X,2023-12-04 14:55:26,1
3032856-X,2023-12-04 14:57:31,1
3032856-X,2023-12-04 14:57:55,1
3032856-X,2023-12-04 15:00:02,1
3032856-X,2023-12-04 15:16:35,1
3032856-X,2023-12-04 15:16:44,1
3032856-X,2023-12-04 15:16:58,1
3032856-X,2023-12-04 15:17:14,1
3032856-X,2023-12-04 15:17:19,1
3032856-X,2023-12-04 15:18:02,1
3032856-X,2023-12-04 15:19:02,1
3032856-X,2023-12-04 15:19:10,1
3032856-X,2023-12-04 15:22:11,1
3032856-X,2023-12-04 15:23:07,1
3032856-X,2023-12-04 15:24:08,1
3032856-X,2023-12-04 15:24:57,1
3032856-X,2023-12-04 15:25:35,1
3032856-X,2023-12-04 15:25:41,1
3032856-X,2023-12-04 15:26:20,1
3032856-X,2023-12-04 15:26:27,1
3032856-X,2023-12-04 15:27:55,1
3032856-X,2023-12-04 15:35:11,1
3032856-X,2023-12-04 15:35:23,1
3032856-X,2023-12-04 15:35:24,1
3032856-X,2023-12-04 15:35:27,1
3032856-X,2023-12-04 15:35:28,1
3032856-X,2023-12-04 15:35:30,1
3032856-X,2023-12-04 15:36:55,1
3032856-X,2023-12-04 15:36:56,1
3032856-X,2023-12-04 15:38:02,1
3032856-X,2023-12-04 15:39:19,1
3032856-X,2023-12-04 15:39:30,1
3032856-X,2023-12-04 15:42:11,1
3032856-X,2023-12-04 15:43:32,1
3032856-X,2023-12-04 15:44:13,1
3032856-X,2023-12-04 15:44:16,1
3032856-X,2023-12-04 15:44:28,1
3032856-X,2023-12-04 15:47:10,1
3032856-X,2023-12-04 15:47:12,1
3032856-X,2023-12-04 15:48:13,1
3032856-X,2023-12-04 15:48:14,1
3032856-X,2023-12-04 15:48:15,1
3032856-X,2023-12-04 15:48:18,1
3032856-X,2023-12-04 15:49:06,1
3032856-X,2023-12-04 15:49:40,1
3032856-X,2023-12-04 15:50:02,1
3032856-X,2023-12-04 15:51:08,1
3032856-X,2023-12-04 15:51:28,1
3032856-X,2023-12-04 15:53:30,1
3032856-X,2023-12-04 15:53:39,1
3032856-X,2023-12-04 15:54:56,1
3032856-X,2023-12-04 15:55:00,1
3032856-X,2023-12-04 15:55:09,1
3032856-X,2023-12-04 15:55:18,1
3032856-X,2023-12-04 15:56:02,1
3032856-X,2023-12-04 15:58:02,1
3032856-X,2023-12-04 15:58:17,1
3032856-X,2023-12-04 15:58:44,1
3032856-X,2023-12-04 15:59:45,1
3032856-X,2023-12-04 15:59:59,1
3032856-X,2023-12-04 16:00:04,1
3032856-X,2023-12-04 16:00:06,1
3032856-X,2023-12-04 16:01:42,1
3032856-X,2023-12-04 16:02:06,1
3032856-X,2023-12-04 16:02:40,1
3032856-X,2023-12-04 16:05:06,1
