Sku,Created,Quantity
0038055-S,2024-04-15 12:05:32,6
0038055-S,2024-04-05 13:17:56,1
0038055-S,2024-04-05 14:23:06,3
0038055-S,2024-04-05 14:34:15,1
0038055-S,2024-04-06 11:21:50,2
0038055-S,2024-04-04 10:12:41,2
0038055-S,2024-04-04 11:04:55,1
0038055-S,2024-04-04 12:43:56,2
0038055-S,2024-04-04 14:31:40,3
0038055-S,2024-04-05 10:59:56,4
0038055-S,2024-04-05 13:00:43,1
0038055-S,2024-04-01 10:32:32,1
0038055-S,2024-04-01 11:51:07,3
0038055-S,2024-04-02 10:29:04,1
0038055-S,2024-04-02 10:50:42,4
0038055-S,2024-04-03 09:06:57,6
0038055-S,2024-03-28 07:53:09,1
0038055-S,2024-03-28 12:47:53,3
0038055-S,2024-03-28 13:34:59,1
0038055-S,2024-03-28 14:20:13,2
0038055-S,2024-03-29 13:37:16,2
0038055-S,2024-03-25 13:31:53,1
0038055-S,2024-03-26 07:34:49,3
0038055-S,2024-03-19 09:42:02,6
0038055-S,2024-03-22 12:16:14,1
0038055-S,2024-03-22 14:35:42,1
0038055-S,2024-03-13 12:11:28,2
0038055-S,2024-03-13 13:45:16,1
0038055-S,2024-03-13 14:00:52,1
0038055-S,2024-03-13 15:00:47,3
0038055-S,2024-03-14 10:57:47,1
0038055-S,2024-03-14 13:38:21,6
0038055-S,2024-03-15 11:43:47,3
0038055-S,2024-03-15 14:31:33,1
0038055-S,2024-03-18 08:00:57,1
0038055-S,2024-03-18 09:44:02,1
0038055-S,2024-03-18 14:45:19,2
0038055-S,2024-03-19 07:11:08,1
0038055-S,2024-03-07 11:36:28,1
0038055-S,2024-03-08 10:50:45,1
0038055-S,2024-03-08 11:23:50,1
0038055-S,2024-03-08 12:18:20,1
0038055-S,2024-03-08 12:45:12,1
0038055-S,2024-03-08 14:05:28,2
0038055-S,2024-03-08 14:25:48,2
0038055-S,2024-03-08 15:04:33,1
