Sku,Created,Quantity
0035582-F,2023-11-24 11:31:09,1
0035582-F,2023-11-03 08:30:24,2
0035582-F,2023-11-08 14:16:08,1
0035582-F,2023-10-27 09:44:22,3
0035582-F,2023-10-27 09:56:27,2
0035582-F,2023-10-27 10:17:07,1
0035582-F,2023-10-27 10:29:29,3
0035582-F,2023-10-27 10:32:39,6
0035582-F,2023-10-27 12:21:33,1
0035582-F,2023-10-27 12:23:54,3
0035582-F,2023-10-27 14:06:55,3
0035582-F,2023-10-27 14:26:03,1
0035582-F,2023-10-30 08:20:31,2
0035582-F,2023-10-30 10:18:56,4
0035582-F,2023-10-30 13:38:09,1
0035582-F,2023-10-30 14:04:11,1
0035582-F,2023-10-30 14:24:13,6
0035582-F,2023-10-31 11:05:10,4
0035582-F,2023-10-31 14:05:21,1
0035582-F,2023-10-31 14:34:42,3
0035582-F,2023-10-25 15:02:37,3
0035582-F,2023-10-26 07:36:19,1
0035582-F,2023-10-26 08:00:25,3
0035582-F,2023-10-26 08:21:56,1
0035582-F,2023-10-26 08:37:21,1
0035582-F,2023-10-26 09:38:57,3
